birth_year,r10,case,aggregate,add_impren_0.5,add_impren_0.33,add_impren_0.66,emf_impren_0.5,emf_impren_0.33,emf_impren_0.66,lifetime_exposure_impren_0.5,lifetime_exposure_impren_0.33,lifetime_exposure_impren_0.66,cohort_size
1973,R10LATIN_AM,E,Min,1.197642680280378,0.10392649635310036,1.9241752733352566,1.1241426650471522,1.0078911070370946,1.2054772701706755,9.77349583429549,8.099878105577949,10.697961600582426,9227655.999999998
1973,R10MIDDLE_EAST,A,Max,1.865769378255953,0.8829137436571634,2.8313256099941966,1.1361406530109175,1.067347386431979,1.2075654183348432,11.951951528535519,10.664014059049261,14.816178906180179,2538464
1973,R10MIDDLE_EAST,A,Median,1.898799456864289,0.8541039754432845,2.6397519697367775,1.1106870399659683,1.0745040055192745,1.182623917238304,12.91985355208755,10.869673370051903,15.29580673670499,2538464
1973,R10MIDDLE_EAST,A,Min,1.3829904278121328,0.3380655695309703,2.162810583265613,1.1025642859939633,1.030399769294702,1.1475585056203261,13.001178472702986,10.978918660365103,15.389458432091413,2538464
1973,R10MIDDLE_EAST,E,Max,1.708142455423026,0.729922205618027,2.3478392163534227,1.1110765362704078,1.0614673306116043,1.2099377541205627,13.001178472702986,10.625216542417904,15.615942020768292,2538464
1973,R10MIDDLE_EAST,E,Median,1.3336464411688045,0.4567533298576255,2.2630739830363624,1.1072046907120028,1.0446028021557061,1.153169937555446,13.001178472702986,10.581534443670186,15.631656971200776,2538464
1973,R10MIDDLE_EAST,E,Min,1.4555474352839148,0.5005027116965408,2.294582347495453,1.100705483125664,1.0369449102354371,1.175805828591291,12.91985355208755,10.622791697628443,15.614959836366262,2538464
1973,R10NORTH_AM,A,Max,2.1291256160429572,1.0406939765560328,3.1951823840609386,1.280995873803185,1.1717023878870843,1.4851596391010196,6.861154603223769,5.74417711819039,7.742811465133311,3757800
1973,R10NORTH_AM,A,Median,1.8212259904608419,0.9707227407060905,2.9875810757337105,1.2841254415595227,1.1015173065008441,1.4524777146629395,6.90245679158522,5.823245643781237,8.589507069742249,3757800
1973,R10NORTH_AM,A,Min,1.648837330622075,0.8402033417491265,2.6153553031321692,1.2303303831066223,1.0985506508146317,1.3736860638523423,7.030274899549791,6.325250498920099,9.079850848340367,3757800
1973,R10NORTH_AM,E,Max,1.203811542808438,0.18312978440232347,2.818764966849931,1.19059079552694,1.0358962617625795,1.4339021014663953,6.969552520969542,5.8109720029708765,9.26675333680274,3757800
1973,R10NORTH_AM,E,Median,0.9419907058787651,-0.4392003406260256,1.9925695156566152,1.1944813618419177,0.971863292484485,1.3443605186747436,6.969552520969542,5.845375731011521,9.315665891774577,3757800
1973,R10NORTH_AM,E,Min,1.0394315135632066,-0.13040983254733085,1.7305365476481702,1.1710664838341207,0.9871108421269904,1.3232046260995507,6.933407389639415,5.862577595031844,9.263696302117001,3757800
1973,R10PAC_OECD,A,Max,1.5328353118873657,1.1171292336208418,2.555937790240834,1.7382477465183435,1.3531376312717294,2.0099588559603987,2.9628902697394697,1.8918760063585822,5.137668309121597,2254260
1973,R10PAC_OECD,A,Median,1.2765851170187723,0.6497235350965291,2.116541341308588,1.4848991882167033,1.2744920517659073,1.9139391165782302,3.213623334194129,2.036430655639369,5.063489253584655,2254260
1973,R10PAC_OECD,A,Min,1.351356833383248,0.9196195014164273,1.9710534595923357,1.4379854010088546,1.2910318788807502,1.853856677047382,3.252493907740992,2.071520096014708,5.075401416426047,2254260
1973,R10PAC_OECD,E,Max,0.787654911073371,0.10725634949125029,1.8031506837881714,1.3322752677036296,1.0371071808259498,1.7296709764850566,3.486618950725722,2.0757768819254285,5.098303041471739,2254260
1973,R10PAC_OECD,E,Median,0.38395044575465154,-0.272692045753524,1.2202046567130855,1.1778816816644229,0.9050621977821549,1.5788907296940144,3.709101498452629,2.100457733292961,5.127523201769571,2254260
1973,R10PAC_OECD,E,Min,0.43333721935040326,-0.29181684293140897,1.1294952850244298,1.228712749793393,0.9357292757511502,1.6908403484587051,3.736329576741668,2.112798158976727,5.096476781453125,2254260
1973,R10REF_ECON,A,Max,0.9694304766270233,0.5406692986459202,1.4515541007974537,1.2850764498257299,1.1152993195445706,1.601128657241198,3.6104617278574276,2.5817429674266434,4.393636568115685,4203672
1973,R10REF_ECON,A,Median,0.9602212169109334,0.5932806712209946,1.3602719302989974,1.255274404328004,1.13047537454027,1.5198887638913978,3.620262087962221,2.6877499359451593,4.711609120266394,4203672
1973,R10REF_ECON,A,Min,0.670049555035812,0.4542542235091358,1.2212650646230832,1.1677157884477585,1.0678379379377392,1.46960862487334,3.8776373941544495,2.8304616932123037,4.800427490615864,4203672
1973,R10REF_ECON,E,Max,0.6475890815323386,0.06081545930679674,1.0550712380457916,1.1891397679663056,1.009164725453617,1.383352093811998,3.942743296850706,2.913123116548644,4.919912685743634,4203672
1973,R10REF_ECON,E,Median,0.5985355022865524,-0.2589164237913201,1.2221428302748854,1.1472309186652856,0.9346293164233548,1.3429259436458287,3.942743296850706,2.8907737738952375,4.935457373256689,4203672
1973,R10REF_ECON,E,Min,0.5440423975454678,-0.36561150213372784,1.1128641159831862,1.1204960958048658,0.9402241044349746,1.369637640265208,3.931853718232577,2.912406171785556,4.918941142774068,4203672
1973,R10REST_ASIA,A,Max,1.2825155298619546,0.5311966249509661,1.6842926458522642,1.273566747266274,1.1132664795103662,1.421985077811165,4.927646590045372,3.7601455369887438,5.943116376065809,7902148
1973,R10REST_ASIA,A,Median,1.0416597605737499,0.47467576664833167,1.4091011861579361,1.239265182635396,1.1177001493308942,1.3640717467970116,4.491838688037159,3.723111015585326,5.6903802848110825,7902148
1973,R10REST_ASIA,A,Min,0.9598856642352723,0.4077942855901772,1.4517849722370175,1.2392589059914063,1.088513939926687,1.3687562486980256,4.280809202516554,3.5713429178475895,5.274978376677496,7902148
1973,R10REST_ASIA,E,Max,0.8853282056157851,0.45299897909165365,1.4688550100099005,1.218028718812754,1.0914082209702245,1.3561348977798438,4.4209069965664405,3.5920641921082463,5.439684877395801,7902148
1973,R10REST_ASIA,E,Median,0.6808226538393531,0.2903105712359794,1.3240291870405512,1.1717657944575737,1.0587917393411366,1.3192342359190172,4.393944347072297,3.562456026564697,5.354210748096951,7902148
1973,R10REST_ASIA,E,Min,0.6525896846684835,0.14946511259313722,1.2622712479396823,1.1732077810375037,1.023784958140265,1.3229309467546964,4.411710043748497,3.591782767798242,5.436348077542642,7902148
1974,R10AFRICA,A,Max,1.1076365774878267,0.44564509083319837,1.359508636724221,1.1004889576279315,1.0368326790275888,1.195485895078831,9.69040466264821,8.135595725756247,10.621140755054668,14147228
1974,R10AFRICA,A,Median,0.9951670675348172,0.37916489739269515,1.2439783807298876,1.0906020268369567,1.038715333596639,1.1692959814750938,9.630353920339692,8.132435205657613,10.571767666592894,14147228
1974,R10AFRICA,A,Min,0.8710491131971061,0.2826069155869396,1.3066756481387358,1.0991186797476005,1.024094132150286,1.1583222812366336,9.38309798650767,8.113976437269972,10.591730233795769,14147228
1974,R10AFRICA,E,Max,0.9874630109570814,0.19831645089841218,1.2376024141347013,1.0886088163937837,1.0184496310927165,1.1448064593297522,9.415561550471107,8.224557832873984,10.66736270122771,14147228
1974,R10AFRICA,E,Median,0.7253833111503774,0.09143639147752752,1.2454074918240976,1.0713995126602625,1.0105276840300335,1.1375498033198885,9.415561550471107,8.188271060733499,10.669858127577566,14147228
1974,R10AFRICA,E,Min,0.5942221472650511,0.11250035870025421,1.1883094216476104,1.0688661202906917,1.0110233304482226,1.124433260940116,9.630353920339692,8.223036781818482,10.675004944424144,14147228
1974,R10CHINA+,A,Max,0.756529324040714,0.09341716272338163,1.2524311154026522,1.3825403593661534,1.0518312914113668,1.6000347832056407,2.3413268217646865,1.7489326099444442,2.9458524706935076,28421944
1974,R10CHINA+,A,Median,0.6557133938174173,0.1276703600367991,1.2697035097220135,1.2930701096218136,1.0680832720923348,1.5039740135172182,2.452366021093323,1.877847400763043,3.076388931554334,28421944
1974,R10CHINA+,A,Min,0.45679692192123633,0.07777608118060032,1.0496519868006922,1.2075760931356572,1.0298117842210863,1.4314677584097057,2.3413268217646865,1.907522005252227,2.9838669127614486,28421944
1974,R10CHINA+,E,Max,0.4930466543054336,0.05071419924129462,1.1837071767419491,1.2302438381879144,1.0251353836664447,1.4473652905041368,2.3897828718328724,2.0523639484031393,2.867035359270694,28421944
1974,R10CHINA+,E,Median,0.4398408229455346,-0.13357208223812114,0.9241500733880295,1.1595069325554705,0.9370797552153807,1.4964303251918034,2.3897828718328724,2.0669549357066512,2.871669664546551,28421944
1974,R10CHINA+,E,Min,0.24554564090049524,-0.16887620174374485,0.7633540085179211,1.1186096598754025,0.9357974711690252,1.406386660284012,2.4222942430965846,2.074250429358407,2.8812279191780052,28421944
1974,R10EUROPE,A,Max,1.775010656593265,0.5428411410335868,2.7736704324851087,1.3183283970235375,1.0862802455114193,1.5571721383072807,5.541610171509058,4.806071846218485,6.314998194633217,8380412
