Model,Scenario,Region,Variable,Unit,2015,2019,2020,2030,2040,2045,2050,2053,2060,2070,2080,2090,2100
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10EUROPE,Emissions|CO2|AFOLU,Mt CO2/yr,63.96849066019058,60.76088553667068,59.622784221814186,36.04579624770881,-21.75142706702175,-29.216061219547953,-36.680695372074155,-30.334241062669285,-15.52584767405791,-7.411289473632324,-1.4670041303302586,2.764898472398013,6.841604956219585
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10EUROPE,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,4346.780134108097,4166.446609729945,4103.427997167068,3966.5596362392366,1819.7803694140357,857.0685601740261,-105.64324906598367,-115.87398446795422,-139.74570040588543,-165.5280317356515,-197.076333996859,-233.31927591644813,-258.13562398881913
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10EUROPE,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,5490.811546569313,5282.864920745684,5231.753425617495,4968.285725948532,2452.3620951308794,1394.5294207108932,336.6967462909071,330.859107075387,317.23794890583997,284.13199488847306,235.95162466918129,182.40836452451032,143.52031117793945
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10EUROPE,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,5537.967803555878,5327.56259202165,5273.513392002413,5005.6531229115135,2473.9369056522432,1410.2479762031346,346.55904675402564,340.73343729682716,327.1403485633639,293.93692917562123,245.0496694999122,191.0782174601341,152.199045565659
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10EUROPE,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,5692.670347262833,5490.104424013279,5438.182548952537,5168.317019661548,2493.0891732015525,1298.5213424683207,362.1954430028127,356.1791032654469,342.1409772115935,308.92248242986034,259.94875956843043,205.85436071443473,167.08986044236644
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10INDIA+,Emissions|CO2,Mt CO2/yr,2659.5852475320276,3090.046716889308,3209.333265652153,4638.950559246823,5441.767664472236,6044.732385873566,6647.697107274897,7142.964074857892,8298.586999218212,9589.099418918095,10977.388022572475,11460.891793603902,11401.988673628486
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10INDIA+,Emissions|CO2|AFOLU,Mt CO2/yr,52.13777229519005,54.64815619782969,62.273194683503924,-20.109368687578996,-93.93257200030541,-71.8755260853787,-49.818480170451984,-48.19998960988133,-44.42351163521646,-35.136021770742296,-26.244306226034826,-14.05031914169783,0.7869795865651845
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10INDIA+,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2607.4474752368374,3035.398560691478,3147.060070968649,4659.059927934402,5535.700236472541,6116.607911958945,6697.5155874453485,7191.164064467774,8343.010510853428,9624.235440688837,11003.63232879851,11474.942112745599,11401.201694041922
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10INDIA+,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,4147.514776005244,4655.9742048559365,4803.2710337003555,6370.244922597722,7325.192307930413,8078.340213415879,8831.488118901345,9352.538139073764,10568.32151947607,11872.559492107004,13187.731976286332,13585.933293532446,13489.461160960434
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10INDIA+,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,4245.582852925551,4757.056187677151,4905.746607314028,6470.703395697094,7427.670967271685,8185.213449088742,8942.755930905798,9465.40839649359,10684.930816198437,11990.909011529631,13299.719929415232,13691.603705480444,13591.654118861898
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10INDIA+,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,4306.284475195623,4834.193723932435,4985.29814453697,6573.175799212984,7550.922299975202,8331.141475857392,9111.360651739582,9653.181802978286,10917.431155868593,12301.128162867375,13684.641136350338,14154.685726791336,14136.978003931217
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10LATIN_AM,Emissions|CO2,Mt CO2/yr,4171.617676547614,3893.9977756110247,3796.689021290471,3677.7856824936493,4738.416273036857,5171.520435964743,5604.6245988926285,5609.754689773281,5621.724901828133,5585.407122946084,4961.793095824529,4048.609063101733,3385.536484721178
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10LATIN_AM,Emissions|CO2|AFOLU,Mt CO2/yr,2250.84971110026,2082.612910970052,1941.9401467099042,1113.115331759021,750.9094197651839,709.1494629477481,667.3895061303123,602.8930725987545,452.40139435845276,202.92090963675705,43.93032696459533,-19.66899304748007,-41.7929077001863
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10LATIN_AM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1920.7679654473545,1811.3848646409726,1854.7488745805665,2564.6703507346283,3987.5068532716737,4462.370973016995,4937.2350927623165,5006.861617174526,5169.32350746968,5382.4862133093275,4917.862768859934,4068.278056149213,3427.3293924213644
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10LATIN_AM,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,5882.147179675574,5641.805290654854,5546.845127484041,5558.506058301905,6742.130752930833,7214.316673949851,7686.50259496887,7684.395902328486,7679.480286167593,7535.082751665832,6796.251361679857,5765.10893940297,4866.0133608181695
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10LATIN_AM,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,5980.879171814982,5741.125873172998,5645.576210575341,5657.5768935666265,6842.804414841836,7315.458964519985,7788.113514198134,7785.680622464438,7780.003875085808,7626.407776535954,6877.216347138608,5838.950371413738,4924.807207716607
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10LATIN_AM,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,6046.034420471093,5825.36359749812,5733.7063456906835,5772.5819022720625,6999.713682256523,7486.0752107222115,7972.4367391879005,7982.070705520777,8004.549960297487,7899.57519395001,7197.511991942046,6181.879628803024,5153.757610946524
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|CO2,Mt CO2/yr,2173.3420849209638,2283.3361597736657,2326.4810766484384,3379.5343400424094,4247.435588678046,4820.910922397242,5394.386256116438,5559.456302511411,5944.619744099679,5357.999279883493,4854.756610703648,4451.452976387556,4065.42266415633
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|CO2|AFOLU,Mt CO2/yr,14.603876709938053,10.243761626879373,10.013301831180005,8.66699189282709,8.804033258372842,13.239245110003502,17.674456961634164,19.76800590588419,24.65295344246758,22.097054372344267,16.83214666390388,11.981597530484946,9.52857277162906
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2158.7382082110257,2273.0923981467863,2316.4677748172585,3370.8673481495825,4238.631555419673,4807.671677287239,5376.711799154804,5539.688296605527,5919.966790657212,5335.902225511149,4837.924464039745,4439.471378857072,4055.894091384701
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,2856.613899912267,3073.14137835595,3124.446005693923,4397.4215447262195,5493.428068629376,6120.063487080697,6746.698905532016,6899.048018483173,7254.529282035872,6650.668808745199,6113.42728052488,5645.734118657403,5180.3309729965795
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,2924.437568970124,3152.698746354891,3203.801674865521,4488.647948754183,5595.190658529761,6219.025490761662,6842.860322993562,6993.326642483236,7344.4147212924745,6740.047246175752,6198.217121499677,5720.823451885404,5244.934587051899
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,3009.1718703859715,3271.329026282106,3327.9073821619454,4633.640267603395,5745.532290920284,6354.5867078461215,6963.641124771959,7123.987745367425,7498.129860090176,6933.95658488779,6435.800611948908,6005.180123376608,5580.0300641281065
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10NORTH_AM,Emissions|CO2,Mt CO2/yr,6167.502473789978,6031.648128811495,5983.183103083569,5745.480180761469,3201.320525456947,1634.0472209644456,66.77391647194398,57.47948809195351,35.7924885386424,-3.9620924786525755,-29.73915755705525,-76.81837484822186,-131.45657125965693
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10NORTH_AM,Emissions|CO2|AFOLU,Mt CO2/yr,200.98295021057152,188.5458637237551,182.55584441570267,113.32205380863698,86.33245427074327,58.242804788684836,30.15315530662641,14.293200233185004,-22.71336160484495,-30.949856390975892,-32.751910904681154,-30.81969249123829,-24.357777459380195
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10NORTH_AM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,5966.519523579406,5843.102265087739,5800.627258667867,5632.1581269528315,3114.988071186204,1575.8044161757607,36.62076116531756,43.1862878587685,58.50585014348735,26.987763912323317,3.012753347625903,-45.99868235698358,-107.09879380027672
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10NORTH_AM,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,7253.555951085622,7145.631692871449,7096.596501494359,6899.546695073251,3958.326728123397,2309.430318857171,660.5339095909449,649.6455122075483,624.2392516462893,573.7411824712958,531.6980182536962,464.8835543481684,395.28718720845376
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10NORTH_AM,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,7304.646214944521,7198.406745029087,7148.237071236244,6948.698057908445,3971.1834284834936,2313.0414406857603,654.899452888027,644.1509011475684,619.0709470864984,568.7641930669033,526.9240254886267,460.58802641231824,391.2873043716694
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10NORTH_AM,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,7535.30845927032,7430.398791585977,7393.424119031535,7247.7725386652655,4010.5952667651018,2304.434206388557,691.3836698792393,679.7385688501727,652.5666664490163,600.844965118441,557.3879859753606,488.6166750184984,418.42590587032146
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10PAC_OECD,Emissions|CO2,Mt CO2/yr,1830.2358738024113,1746.538769866954,1707.7788986505789,1537.1613317663362,1228.770707942262,1002.9124557179085,777.054203493555,734.7555823383257,636.0587996427906,457.15143405954296,341.05909237471303,260.58073139934726,149.2096431039646
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10PAC_OECD,Emissions|CO2|AFOLU,Mt CO2/yr,97.5604772244117,98.24020615156472,95.10852208215942,65.75364155662162,35.02465277302452,18.804509276328783,2.5843657796330444,2.020716095679672,0.7055334997884691,0.18023226202405646,0.009670781211466323,-0.2862411312201609,-0.43076404244297234
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10PAC_OECD,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1732.6753965779997,1648.2985637153893,1612.6703765684194,1471.4076902097145,1193.7460551692375,984.1079464415798,774.469837713922,732.7348662426461,635.3532661430022,456.9712017975189,341.04942159350156,260.8669725305674,149.64040714640757
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10PAC_OECD,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,2124.4665517138274,2030.9755609647611,1983.5504910963793,1733.072320131047,1353.5695378249063,1094.3130667871512,835.0565957493959,792.7141137374894,693.9149890430402,513.6484168563411,390.9507256431463,296.19378296237187,182.69472681405313
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10PAC_OECD,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,2140.1796517583225,2045.571518564097,1997.710025098404,1742.3267491230174,1358.6340605771336,1097.1578025620695,835.6815445470053,793.3776860825004,694.6686829986552,514.4455157217376,391.5005597571654,296.0945036160328,182.66592409938366
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10PAC_OECD,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,2173.626989164972,2081.4850350701927,2036.1956645665086,1792.8987960041159,1421.7413822148128,1163.149007390551,909.196962121239,865.5158234410256,763.5931665205273,580.8554983335735,436.4605448240654,300.6819237795833,187.02319803575938
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10REF_ECON,Emissions|CO2,Mt CO2/yr,2545.9933008992884,2597.355241057807,2600.5553799259187,2577.442430049992,2761.3428041421657,2762.531732509965,2763.7206608777647,2653.2972429098745,2395.6426009847955,2555.738123845167,2149.651396369429,1504.149249026749,1172.7652939777724
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10REF_ECON,Emissions|CO2|AFOLU,Mt CO2/yr,57.20526234308875,40.04047339757279,38.6578549008769,35.12098766169395,16.44781767169707,8.296184636152535,0.14455160060800015,-0.5349717791109831,-2.1205263317886107,-4.931005861525907,-7.976821496620417,-9.568743509934169,-9.906199210091682
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10REF_ECON,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2488.7880385562,2557.314767660234,2561.897525025042,2542.321442388298,2744.8949864704687,2754.2355478738127,2763.576109277157,2653.8322146889855,2397.7631273165844,2560.669129706693,2157.6282178660495,1513.7179925366831,1182.6714931878641
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10REF_ECON,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,3324.127020488418,3410.775833934897,3418.38294531082,3516.72275496234,3584.19960051659,3570.8872396762285,3557.5748788358665,3421.9638550438867,3105.538132862598,3215.8175549422926,2763.131455386447,2082.441182300096,1740.8623414564663
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10REF_ECON,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,3383.667610376044,3473.1221799952455,3480.7069269027015,3587.3190634195876,3638.58261078967,3622.9563501187445,3607.330089447819,3469.19467440175,3146.878705960921,3252.730673525077,2797.1764087912943,2113.991219597284,1772.3443112969849
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10REF_ECON,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,3424.8286706815843,3520.6723757087557,3532.4774847432045,3669.855844706551,3735.3719936293705,3707.5466447419417,3679.721295854513,3527.084081174721,3170.930580255206,3264.9705406998223,2811.0332548234164,2128.0675605791716,1786.5311860575769
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10REST_ASIA,Emissions|CO2,Mt CO2/yr,2045.3375471297563,2278.837184294706,2362.5567577804104,3317.8762576933163,4120.356785364077,4913.828773286752,5707.300761209427,6107.148985060195,7040.128174045318,8562.608490995015,9949.589462029911,10454.235821570266,10450.015211383401
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10REST_ASIA,Emissions|CO2|AFOLU,Mt CO2/yr,501.79418182373,379.571027119954,380.66348705397564,183.40864127614674,-70.87605274487515,76.23955276758201,223.35515828003918,273.4040326823209,390.18473962097823,377.6672318647638,230.15730935589767,85.20537923730011,4.201340690987152
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10REST_ASIA,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1543.5433653060263,1899.266157174752,1981.8932707264346,3134.4676164171697,4191.232838108952,4837.58922051917,5483.945602929388,5833.744952377874,6649.94343442434,8184.941259130251,9719.432152674013,10369.030442332965,10445.813870692415
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10REST_ASIA,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,3053.2866263882543,3357.2172579142198,3462.6222344584644,4712.199632321446,5722.2085445302,6799.964186425097,7877.719828319995,8288.990949507614,9248.623565612055,10773.290334752071,12119.625502708968,12541.379209422232,12508.151255414688
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10REST_ASIA,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,3131.9959227076633,3441.904294008566,3547.3445895863833,4807.22531315954,5815.488651121697,6902.292740995963,7989.096830870228,8399.597202941406,9357.431404440824,10878.497929876869,12217.03031638376,12631.095728633942,12594.820841208064
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10REST_ASIA,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,3182.105831204199,3509.5814995939954,3619.1419581883224,4883.467712950689,5909.975976305684,7024.101421767623,8138.226867229562,8556.241762286581,9531.609850752953,11096.199495045863,12468.590118585913,12915.449620523452,12902.510642342291
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,World,Emissions|CO2,Mt CO2/yr,41202.74885204658,42360.17961452821,42503.32698379762,45003.538226549004,43760.74074744953,43305.124855054615,42849.5089626597,43859.18209819844,46215.08608112217,48158.27592998196,48813.08751775429,46831.912254403054,44900.478997500264
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,World,Emissions|CO2|AFOLU,Mt CO2/yr,4912.257684806003,4537.7197805903625,4456.210707295761,2112.184525771698,1669.3705631836126,1499.994247714097,1330.6179322445812,1439.6947141554178,1694.2072052807027,2460.1999088851685,2166.4506738248315,1303.4571426706398,459.45773067254186
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36290.49116724058,37822.45983393785,38047.11627650185,42891.353700777305,42091.370184265914,41805.130607340514,41518.89103041512,42419.48738404304,44520.878875841474,45698.07602109679,46646.63684392946,45528.455111732415,44441.02126682772
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,World,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,54185.831301665436,55934.816591973504,56189.84046525238,59616.48637860612,58413.04020014181,58464.38619388868,58515.73218763554,59444.11627672996,61610.345817950234,63221.32005354504,63943.82679886929,61925.99619677854,59907.87870495566
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,World,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,54890.41184919871,56657.53881670515,56891.24798711206,60232.73874651225,58940.407164536955,58948.7022694986,58956.99737446025,59887.79194036423,62059.645927473495,63688.8904102362,64359.14562125594,62266.287658171495,60185.411058092344
Current policies,Max|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,World,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,55087.11130586537,56882.54728066689,57130.49489465896,60541.173982091044,59250.53829334803,59108.11974339245,59321.69397812677,60243.96591703607,62395.93377449107,63983.387584694734,64701.09810755857,62678.35152553326,60658.219300133766
Current policies,Max|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended,R10AFRICA,Emissions|CO2,Mt CO2/yr,2933.792740905872,3035.1420025472685,3030.15243860196,2994.611203452271,2811.1170804501426,2911.404938013644,3011.692795577145,3168.5539648365952,3534.5633597753126,3663.502902878797,5216.39439149956,7649.948905859079,9657.773656705902
Current policies,Max|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended,R10AFRICA,Emissions|CO2|AFOLU,Mt CO2/yr,1525.5250446580649,1486.221911439205,1477.2252099467833,1141.6117182226183,729.5393078186803,621.5771115678897,513.6149153170992,400.04289376240166,135.04151013477406,-307.8702855315884,-616.6660037679428,-840.5440212066256,-841.373585275849
Current policies,Max|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended,R10AFRICA,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1408.2676962478074,1548.9200911080634,1552.927228655177,1852.9994852296527,2081.5777726314623,2289.827826445754,2498.0778802600457,2768.5110710741938,3399.5218496405387,3971.3731884103854,5833.060395267503,8490.492927065705,10499.147241981751
Current policies,Max|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended,R10AFRICA,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,4459.776014483039,4659.581070365284,4656.731364181023,4583.562957066317,4255.110303919501,4263.5741603999495,4272.038016880399,4440.203789632729,4832.5905927215,4962.17452143032,6390.543361252234,8499.58635210388,10426.365785906451
Current policies,Max|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended,R10AFRICA,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,4569.294026987048,4775.0025513618975,4772.569961342562,4698.225265383023,4358.507423936861,4359.2330286534825,4359.9586333701045,4529.716165452709,4925.817073645451,5054.746792685932,6466.554762711122,8542.294737879869,10462.758910622619
Current policies,Max|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended,R10AFRICA,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,4622.051843439149,4848.192404910257,4850.332206631712,4750.79019262168,4406.368104323133,4399.220716775926,4392.0733292287205,4564.528338454357,4966.923359980841,5111.290485670051,6540.591907930324,8637.571551965128,10583.891570277865
Current policies,Max|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended,R10CHINA+,Emissions|CO2,Mt CO2/yr,12264.593281750382,13176.070140409369,13232.357407996755,11918.820994797732,11538.180116118434,11280.243276975303,11022.30643783217,11077.237102238776,11205.40865252085,11231.629811461724,10806.740617067799,9971.212271019505,8737.793360232581
Current policies,Max|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended,R10CHINA+,Emissions|CO2|AFOLU,Mt CO2/yr,147.629917780558,136.83458442687962,130.67932112460556,-127.5910540753014,-271.4069891777624,-356.65241990610184,-441.8978506344413,-479.4377781280215,-567.0309422797086,-658.7262961307828,-690.7056936913665,-681.5752941913233,-638.5943132507363
Current policies,Max|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended,R10CHINA+,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,12116.963363969824,13039.23555598249,13101.678086872149,12046.412048873033,11809.587105296196,11636.895696881404,11464.204288466612,11556.674880366798,11772.439594800559,11890.356107592506,11497.446310759165,10652.787565210829,9376.387673483317
Current policies,Max|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended,R10CHINA+,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,14532.19265695597,15432.133157659337,15509.680545407538,13823.661122898659,13229.015282467875,12905.254098417361,12581.492914366849,12555.367053216793,12494.406710533323,12098.892808276023,11486.892037754307,10497.694766964614,9164.419400196703
