birth_year,r10,case,aggregate,add_impren_0.5,add_impren_0.33,add_impren_0.66,emf_impren_0.5,emf_impren_0.33,emf_impren_0.66,lifetime_exposure_impren_0.5,lifetime_exposure_impren_0.33,lifetime_exposure_impren_0.66,cohort_size
1995,R10MIDDLE_EAST,E,Min,3.8816479774318324,1.5255077933391448,5.812522101434084,1.1281454590022308,1.0406910657908568,1.2361132185880324,27.30459875741413,22.54020093990828,33.94379707100839,3207159.9999999995
1995,R10NORTH_AM,A,Max,7.93892189851553,5.613236321094293,9.705060427409009,1.6353609132917157,1.4342732396949862,1.8511809243375703,10.358567646477317,8.763218351244898,12.91051286378101,4399100
1995,R10NORTH_AM,A,Median,6.886402062350946,4.238068434614921,8.470648871235902,1.5397791612098144,1.3195398909836347,1.7608009550914563,11.091376647185157,8.912947756530217,13.145703374116458,4399100
1995,R10NORTH_AM,A,Min,5.279047621477914,2.5499761530089398,7.239551833655179,1.4155598744546098,1.1766409287969164,1.5733732100955784,11.469880366804635,9.121811457978566,13.600776971213946,4399100
1995,R10NORTH_AM,E,Max,2.5153112896492953,-0.056747081233784046,4.993903847621687,1.2439748245782878,0.9962709832087064,1.5629828884595622,11.230998695889522,8.749124403948686,13.730427621859127,4399100
1995,R10NORTH_AM,E,Median,1.7556425310186956,-0.7001000177603023,4.263190771322642,1.159318897180884,0.9290787389856431,1.4069475748435993,11.230998695889522,8.74472361309755,14.026178363460158,4399100
1995,R10NORTH_AM,E,Min,1.9590535475585078,-0.6084851945820446,3.9448422120661117,1.0942764629226618,0.9632620302082359,1.4292879405761192,11.153273997708178,8.736709714658408,13.711943200509065,4399100
1995,R10PAC_OECD,A,Max,6.240301787814185,4.425656673140425,8.65216292294618,3.073512331189359,1.9964323829468298,3.8599175093809777,4.518641173047833,2.511633945812828,7.8956141667550845,1547580
1995,R10PAC_OECD,A,Median,5.164772102649641,2.969899615549288,7.611133828155445,2.5549010825636294,1.6242581658504136,3.242308069074248,4.627497028339797,2.5201849445870783,8.61668488322488,1547580
1995,R10PAC_OECD,A,Min,4.124210050445299,2.16859446110931,5.9642907791384445,2.0450128815739257,1.4673695761357495,2.911584764674359,4.632523578694499,2.544194986042285,7.532399662012784,1547580
1995,R10PAC_OECD,E,Max,1.8432464662299455,0.2798132460041133,3.7552705295992395,1.3515240714732766,1.1065660049050796,1.8362090728521177,4.632523578694499,2.99975016194355,8.321081693933685,1547580
1995,R10PAC_OECD,E,Median,1.0221046243345593,0.20301308422128528,3.041611499992338,1.2441640123108728,1.0417393266047124,1.6330098535168922,4.840404852168607,3.00401394914478,8.41110720139213,1547580
1995,R10PAC_OECD,E,Min,0.8381103827591851,-0.049281045389734324,2.5935056314944522,1.1870256429643062,0.9826329301207918,1.7984297863365954,5.043259575288014,3.0061458427453953,8.432004808348056,1547580
1995,R10REF_ECON,A,Max,5.419887135700944,4.179773047337627,6.183911229082675,2.01726766926086,1.8227273669883426,2.5569815409649688,5.122317124769793,3.6183110853687737,6.2457386194051665,4043920
1995,R10REF_ECON,A,Median,4.586009401529846,3.1835758545625947,5.572734876004431,1.8898331380286255,1.6421498467396278,2.233440787660554,5.311864062145272,3.770863205411716,6.687194506505316,4043920
1995,R10REF_ECON,A,Min,3.2797200992410813,1.9810332633343688,4.08019307630522,1.5875972321267184,1.3058441071613103,1.8582262155288463,5.694060703713493,4.042723919383018,6.860279594449471,4043920
1995,R10REF_ECON,E,Max,1.8052954716221683,0.6988812925600884,2.427595123912822,1.2911220766183096,1.0992812481398073,1.5301985385522507,5.784417485282564,4.328584727019168,6.891316496637723,4043920
1995,R10REF_ECON,E,Median,1.4035796205420046,0.4177245505050692,2.302736580655163,1.2163124131548368,1.0624105214291435,1.5060963630985063,5.784417485282564,4.308301276366722,6.897075236685303,4043920
1995,R10REF_ECON,E,Min,0.7692378514720488,-0.16473265932209902,2.142402175703042,1.1093256401522984,0.9742353433740851,1.3830194462992134,5.776527570584355,4.328425079785247,6.890956575384749,4043920
1995,R10REST_ASIA,A,Max,6.00148443720491,4.373814427506307,7.106561114811308,1.757851304796453,1.5622276927880951,1.935653917637933,8.345655216071343,5.96062698105611,10.716068918841971,8830880
1995,R10REST_ASIA,A,Median,4.783328583639811,3.181327563098918,5.7369561870092864,1.605625886694641,1.4423323340106695,1.7627751682540587,8.259106271338993,6.167282660271145,10.152483262970456,8830880
1995,R10REST_ASIA,A,Min,3.392667602065175,2.432032077304233,4.720589287408766,1.513967889899742,1.3803133802340932,1.699692354119226,7.301713700550569,5.8199563806895585,9.49499512145859,8830880
1995,R10REST_ASIA,E,Max,2.36481430234907,0.8975756596134502,3.9269112543532203,1.3603391417652642,1.0935287787090733,1.5223957711024059,7.393625746618327,5.763097755908878,9.986385787636234,8830880
1995,R10REST_ASIA,E,Median,1.5657044181276767,0.0884355999920372,3.213244673728151,1.2471305708639155,1.0092864540714335,1.4888299480028615,7.273289572273465,5.757778104512319,9.66975907211214,8830880
1995,R10REST_ASIA,E,Min,1.4991528221197914,0.026229938678870468,3.320371723410503,1.2073914718887717,1.004562921530472,1.4680093656415767,7.3652016183412234,5.762349616109132,9.981129731494672,8830880
1996,R10AFRICA,A,Max,5.296355839554626,4.617892667518835,6.519326603842675,1.3823268116983074,1.289105821956206,1.53625338932488,14.2238426303839,12.681165435875911,16.501925637274173,23641656
1996,R10AFRICA,A,Median,4.818534553192423,3.8221686329225033,5.674666417800372,1.3358378287720174,1.2586366970917402,1.4578977614213404,14.01197173332078,12.486947862485582,16.36256893807957,23641656
1996,R10AFRICA,A,Min,4.064984943126079,2.8204949868295297,4.934313170410949,1.27244324788439,1.209823039719071,1.3803245278784355,14.074073633657159,12.445168835862832,16.305034650819966,23641656
1996,R10AFRICA,E,Max,3.0806823939465726,2.115028314456607,4.6894352061896765,1.2346742731785925,1.1499167841260456,1.3179578747858791,14.402205648729481,12.397498145281869,16.954080603127167,23641656
1996,R10AFRICA,E,Median,2.6215778077653127,1.3223063220873756,3.656025825092728,1.191013336185006,1.076060768431025,1.280463827072177,14.402205648729481,12.393784244707787,16.957766021737022,23641656
1996,R10AFRICA,E,Min,2.330810087308393,0.8148652219494394,3.6484050833326798,1.156008429885677,1.070359676781545,1.273744411152628,14.492901570684703,12.396870899353171,16.965367197619848,23641656
1996,R10CHINA+,A,Max,4.154459856575174,3.474776108975923,5.576865107990327,2.209348915831975,1.9058306731394692,2.389902046808172,4.036463573487007,3.1474668530606946,4.694751704038945,23108284
1996,R10CHINA+,A,Median,3.436053757056331,2.6556084302874368,4.170297607637227,1.8775974942032618,1.6720278641070472,2.241634502294363,3.987090731892467,3.146113151027056,4.58708126388562,23108284
1996,R10CHINA+,A,Min,2.5807324079520853,1.8883110388407733,3.2128777909603796,1.6366501978666999,1.4892124169173944,2.0948986730317416,3.7406955260455073,3.044999623039919,4.517216195235717,23108284
1996,R10CHINA+,E,Max,1.5971912715212828,0.44431937232692714,2.1722913364313943,1.402756584573746,1.1199747631225507,1.6895803954248216,3.747202790574965,3.1357159917505792,4.649020946899149,23108284
1996,R10CHINA+,E,Median,0.8537659842158309,0.0037366167018516765,1.6371810217488525,1.2503290959705797,1.0024670782486522,1.507438227034743,3.747202790574965,3.138435913830243,4.660661574850881,23108284
1996,R10CHINA+,E,Min,0.6027993064314776,-0.2051476513576711,1.4037967079100642,1.1587455861231932,0.9514178862978324,1.4442080331170917,3.7714809133402145,3.1397958748700745,4.68467037000133,23108284
1996,R10EUROPE,A,Max,7.787085600434585,6.629084788148335,9.120793171048438,1.8426922168475757,1.6609507531249996,2.481156466732859,8.8651991189809891,6.712996433455723,9.768938153753524,6984068
1996,R10EUROPE,A,Median,5.902235976570179,4.932035672657163,7.230739534176806,1.7018118134723492,1.4571472988018541,2.0983868896145523,8.930600711431621,6.7654807152703444,9.80620718658458,6984068
1996,R10EUROPE,A,Min,5.063200045720694,3.345320535398342,6.36811949433162,1.6443145269969137,1.3200469009985383,1.7880537660374567,8.920657655786133,6.815231665279367,9.706608345508023,6984068
1996,R10EUROPE,E,Max,2.829694031725545,1.1458421237604008,4.941000439719016,1.3805720008507292,1.110729078885799,1.7381467127537407,9.088271969380996,6.79635941893507,10.14371685465613,6984068
1996,R10EUROPE,E,Median,2.5712102467048914,-0.4853873717804962,4.429951919416443,1.2759873558926889,0.9478657155841801,1.579935073425503,9.088271969380996,6.774918515143091,10.205924752480032,6984068
1996,R10EUROPE,E,Min,1.8422175346462515,-0.5012143976490897,4.2041977331099645,1.1777833254597319,0.950237398246992,1.4613416290416301,9.09874104049812,6.795918516162815,10.334228541741826,6984068
1996,R10INDIA+,A,Max,4.780137596658502,3.9623709644756495,6.084817455361389,1.6295694352336283,1.3769492678151547,1.9112408737681545,9.062857165762178,6.548106383587258,10.895133938713737,33306408
1996,R10INDIA+,A,Median,3.948892206508085,2.6757897869609653,5.149623026816269,1.439666410568426,1.2876126701615367,1.688002504856322,8.944781668704094,6.540065027753462,10.183272032039547,33306408
1996,R10INDIA+,A,Min,3.3632192303499853,1.9834783554481852,4.474595008084073,1.3754356863357935,1.2396866762547174,1.5993643986075112,8.720382054745375,6.469179129414883,9.558885151159979,33306408
1996,R10INDIA+,E,Max,1.9450283050915127,0.537832170679898,3.3781502675312463,1.2230208259215627,1.0627121032711508,1.4316779032776676,8.873516113554702,6.7641454524665745,9.821265227373093,33306408
1996,R10INDIA+,E,Median,1.537934773650301,0.11981401368102926,3.307832693829186,1.1894820819755645,1.0178482783111669,1.3850225371080487,8.873516113554702,6.677771651029325,9.928253202769532,33306408
1996,R10INDIA+,E,Min,1.3373818806174809,-0.10746220714583377,2.870579942416663,1.1859135817553035,0.9836667786267602,1.3970711271611445,8.944781668704094,6.764080417693621,10.148915902024685,33306408
1996,R10LATIN_AM,A,Max,7.959963392282461,6.093462132439299,9.50048893210814,1.583931895218836,1.4353602775870837,1.7508526491149343,13.52144055903188,12.128038569533572,14.81243249682791,10598244
1996,R10LATIN_AM,A,Median,7.327352923004563,5.223375846229596,8.59868402519572,1.5163846277171182,1.4039807761043392,1.6628205563290162,13.301219125932779,11.846170354581487,14.810674758063296,10598244
1996,R10LATIN_AM,A,Min,5.481921603027358,3.6538971397107143,6.991690426492214,1.4006499346642594,1.3003131521712183,1.5715017821563229,13.294062957973011,11.798790285262816,14.818291626043294,10598244
1996,R10LATIN_AM,E,Max,3.216065301028727,1.6040850662393813,4.699147950520304,1.2151800919044125,1.0999038479249919,1.3986644044434187,13.380726170103552,11.714741099344547,15.173954297177,10598244
1996,R10LATIN_AM,E,Median,3.0824756693232374,0.5221637151643754,4.48508324712462,1.2325893002824104,1.0352417247260213,1.3548816198546436,13.294062957973011,11.657869396312737,15.140203000562632,10598244
1996,R10LATIN_AM,E,Min,2.372467130023317,0.38848576269961654,3.506539379016184,1.1425923879306459,1.0193430991567562,1.2655213726490235,13.301219125932779,11.684305307669202,15.171622423060915,10598244
