r10,category,pf,ppp,ppp_pf,name,year,rcb,pop_yearto2050
R10AFRICA,PP2015,NA,NA,NA,pp2015,1991,92.94916811490945,76800867546
R10AFRICA,PP2015,NA,NA,NA,pp2015,1992,92.94916811490945,76164605981
R10AFRICA,PP2015,NA,NA,NA,pp2015,1993,92.94916811490945,75511303447
R10AFRICA,PP2015,NA,NA,NA,pp2015,1994,92.94916811490945,74841251376
R10AFRICA,PP2015,NA,NA,NA,pp2015,1995,92.94916811490945,74154457654
R10AFRICA,PP2015,NA,NA,NA,pp2015,1996,92.94916811490945,73450446881
R10AFRICA,PP2015,NA,NA,NA,pp2015,1997,92.94916811490945,72728659829
R10AFRICA,PP2015,NA,NA,NA,pp2015,1998,92.94916811490945,71989137922
R10AFRICA,PP2015,NA,NA,NA,pp2015,1999,92.94916811490945,71231757024
R10AFRICA,PP2015,NA,NA,NA,pp2015,2000,92.94916811490945,70455947767
R10AFRICA,PP2015,NA,NA,NA,pp2015,2001,92.94916811490945,69661125508
R10AFRICA,PP2015,NA,NA,NA,pp2015,2002,92.94916811490945,68846670613
R10AFRICA,PP2015,NA,NA,NA,pp2015,2003,92.94916811490945,68011954795
R10AFRICA,PP2015,NA,NA,NA,pp2015,2004,92.94916811490945,67156364448
R10AFRICA,PP2015,NA,NA,NA,pp2015,2005,92.94916811490945,66279242235
R10AFRICA,PP2015,NA,NA,NA,pp2015,2006,92.94916811490945,65379978748
R10AFRICA,PP2015,NA,NA,NA,pp2015,2007,92.94916811490945,64457869955
R10AFRICA,PP2015,NA,NA,NA,pp2015,2008,92.94916811490945,63512067948
R10AFRICA,PP2015,NA,NA,NA,pp2015,2009,92.94916811490945,62541793291
R10AFRICA,PP2015,NA,NA,NA,pp2015,2010,92.94916811490945,61546271913
R10AFRICA,PP2015,NA,NA,NA,pp2015,2011,92.94916811490945,60524760604
R10AFRICA,PP2015,NA,NA,NA,pp2015,2012,92.94916811490945,59476830918
R10AFRICA,PP2015,NA,NA,NA,pp2015,2013,92.94916811490945,58401743845
R10AFRICA,PP2015,NA,NA,NA,pp2015,2014,92.94916811490945,57298318046
R10AFRICA,PP2015,NA,NA,NA,pp2015,2015,92.94916811490945,56165549753
R10AFRICA,PP2015,NA,NA,NA,pp2015,2016,91.63691865400722,55002610901
R10AFRICA,PP2015,NA,NA,NA,pp2015,2017,90.28899025705196,53809279138
R10AFRICA,PP2015,NA,NA,NA,pp2015,2018,88.92716359854543,52585104529
R10AFRICA,PP2015,NA,NA,NA,pp2015,2019,87.57786721131079,51329519454
R10AFRICA,PP2015,NA,NA,NA,pp2015,2020,86.12864182248293,50042365095
R10AFRICA,PP1990,NA,NA,NA,pp1990,1991,201.11519960864575,76800867546
R10AFRICA,PP1990,NA,NA,NA,pp1990,1992,200.42993983531113,76164605981
R10AFRICA,PP1990,NA,NA,NA,pp1990,1993,199.76565816868353,75511303447
R10AFRICA,PP1990,NA,NA,NA,pp1990,1994,199.06171286652648,74841251376
R10AFRICA,PP1990,NA,NA,NA,pp1990,1995,198.27511386067846,74154457654
R10AFRICA,PP1990,NA,NA,NA,pp1990,1996,197.43431353394703,73450446881
R10AFRICA,PP1990,NA,NA,NA,pp1990,1997,196.5659526788537,72728659829
R10AFRICA,PP1990,NA,NA,NA,pp1990,1998,195.67599218302658,71989137922
R10AFRICA,PP1990,NA,NA,NA,pp1990,1999,194.76739419620841,71231757024
R10AFRICA,PP1990,NA,NA,NA,pp1990,2000,193.87137777815602,70455947767
R10AFRICA,PP1990,NA,NA,NA,pp1990,2001,192.944945711682,69661125508
R10AFRICA,PP1990,NA,NA,NA,pp1990,2002,192.02959291011976,68846670613
R10AFRICA,PP1990,NA,NA,NA,pp1990,2003,191.13453677603846,68011954795
R10AFRICA,PP1990,NA,NA,NA,pp1990,2004,190.15046672592723,67156364448
R10AFRICA,PP1990,NA,NA,NA,pp1990,2005,189.11050402893898,66279242235
R10AFRICA,PP1990,NA,NA,NA,pp1990,2006,188.05264545107335,65379978748
R10AFRICA,PP1990,NA,NA,NA,pp1990,2007,186.96570536809153,64457869955
R10AFRICA,PP1990,NA,NA,NA,pp1990,2008,185.84836554445158,63512067948
R10AFRICA,PP1990,NA,NA,NA,pp1990,2009,184.67838681201852,62541793291
R10AFRICA,PP1990,NA,NA,NA,pp1990,2010,183.51097852818035,61546271913
R10AFRICA,PP1990,NA,NA,NA,pp1990,2011,182.30181797630223,60524760604
R10AFRICA,PP1990,NA,NA,NA,pp1990,2012,181.05291614765747,59476830918
R10AFRICA,PP1990,NA,NA,NA,pp1990,2013,179.80405382053664,58401743845
R10AFRICA,PP1990,NA,NA,NA,pp1990,2014,178.5448452787924,57298318046
R10AFRICA,PP1990,NA,NA,NA,pp1990,2015,177.2071617972923,56165549753
R10AFRICA,PP1990,NA,NA,NA,pp1990,2016,175.89491233638992,55002610901
R10AFRICA,PP1990,NA,NA,NA,pp1990,2017,174.5469839394347,53809279138
R10AFRICA,PP1990,NA,NA,NA,pp1990,2018,173.1851572809282,52585104529
R10AFRICA,PP1990,NA,NA,NA,pp1990,2019,171.83586089369356,51329519454
R10AFRICA,PP1990,NA,NA,NA,pp1990,2020,170.38663550486567,50042365095
R10AFRICA,PP1850,NA,NA,NA,pp1850,1991,340.6489834845046,76800867546
R10AFRICA,PP1850,NA,NA,NA,pp1850,1992,339.9637237111696,76164605981
R10AFRICA,PP1850,NA,NA,NA,pp1850,1993,339.2994420445422,75511303447
R10AFRICA,PP1850,NA,NA,NA,pp1850,1994,338.5954967423851,74841251376
R10AFRICA,PP1850,NA,NA,NA,pp1850,1995,337.8088977365372,74154457654
R10AFRICA,PP1850,NA,NA,NA,pp1850,1996,336.96809740980564,73450446881
R10AFRICA,PP1850,NA,NA,NA,pp1850,1997,336.0997365547123,72728659829
R10AFRICA,PP1850,NA,NA,NA,pp1850,1998,335.20977605888527,71989137922
R10AFRICA,PP1850,NA,NA,NA,pp1850,1999,334.30117807206716,71231757024
R10AFRICA,PP1850,NA,NA,NA,pp1850,2000,333.40516165401465,70455947767
R10AFRICA,PP1850,NA,NA,NA,pp1850,2001,332.47872958754056,69661125508
R10AFRICA,PP1850,NA,NA,NA,pp1850,2002,331.5633767859784,68846670613
R10AFRICA,PP1850,NA,NA,NA,pp1850,2003,330.6683206518971,68011954795
R10AFRICA,PP1850,NA,NA,NA,pp1850,2004,329.6842506017859,67156364448
R10AFRICA,PP1850,NA,NA,NA,pp1850,2005,328.6442879047976,66279242235
R10AFRICA,PP1850,NA,NA,NA,pp1850,2006,327.586429326932,65379978748
R10AFRICA,PP1850,NA,NA,NA,pp1850,2007,326.49948924395,64457869955
R10AFRICA,PP1850,NA,NA,NA,pp1850,2008,325.38214942031027,63512067948
R10AFRICA,PP1850,NA,NA,NA,pp1850,2009,324.2121706878772,62541793291
R10AFRICA,PP1850,NA,NA,NA,pp1850,2010,323.044762404039,61546271913
R10AFRICA,PP1850,NA,NA,NA,pp1850,2011,321.8356018521609,60524760604
R10AFRICA,PP1850,NA,NA,NA,pp1850,2012,320.5867000235162,59476830918
R10AFRICA,PP1850,NA,NA,NA,pp1850,2013,319.33783769639524,58401743845
R10AFRICA,PP1850,NA,NA,NA,pp1850,2014,318.07862915465086,57298318046
R10AFRICA,PP1850,NA,NA,NA,pp1850,2015,316.7409456731509,56165549753
R10AFRICA,PP1850,NA,NA,NA,pp1850,2016,315.42869621224855,55002610901
R10AFRICA,PP1850,NA,NA,NA,pp1850,2017,314.0807678152934,53809279138
R10AFRICA,PP1850,NA,NA,NA,pp1850,2018,312.7189411567868,52585104529
R10AFRICA,PP1850,NA,NA,NA,pp1850,2019,311.3696447695522,51329519454
R10AFRICA,PP1850,NA,NA,NA,pp1850,2020,309.9204193807243,50042365095
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,1991,98.65053707272082,76800867546
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,1992,98.74176202829307,76164605981
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,1993,99.37732016471809,75511303447
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,1994,100.08415378597225,74841251376
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,1995,101.11889593721732,74154457654
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,1996,101.89142456245946,73450446881
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,1997,102.44462054258112,72728659829
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,1998,102.86331308525436,71989137922
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,1999,103.10181034119057,71231757024
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2000,103.3797269438889,70455947767
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2001,103.47862970818184,69661125508
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2002,103.71657991215086,68846670613
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2003,103.86909932578723,68011954795
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2004,104.02862159716511,67156364448
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2005,104.15460847529663,66279242235
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2006,104.21768241145399,65379978748
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2007,104.20689632261302,64457869955
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2008,104.25508953699004,63512067948
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2009,104.20778072984909,62541793291
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2010,104.21583251558314,61546271913
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2011,104.32400220652997,60524760604
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2012,104.45478216454343,59476830918
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2013,104.50733898983938,58401743845
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2014,104.50696370503704,57298318046
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2015,104.49180305726325,56165549753
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2016,103.21919597288299,55002610901
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2017,101.97218378468537,53809279138
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2018,100.75444931638576,52585104529
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2019,99.53646559855373,51329519454
R10AFRICA,PP2015adjATP,1/asinh(x),MER,MER_1/asinh(x),pp2015_atp_mer_pf3,2020,98.18228780505238,50042365095
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,1991,107.98889652799673,76800867546
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,1992,108.26738038576102,76164605981
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,1993,110.61163032154596,75511303447
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,1994,113.21102680780376,74841251376
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,1995,117.26432058722665,74154457654
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,1996,120.48007526843365,73450446881
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,1997,122.92011476350082,72728659829
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,1998,124.8279615690679,71989137922
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,1999,125.95854351948188,71231757024
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2000,127.29400645191629,70455947767
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2001,127.85437938670881,69661125508
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2002,129.0200776777494,68846670613
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2003,129.8534941642674,68011954795
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2004,130.7962584843866,67156364448
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2005,131.67954367279603,66279242235
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2006,132.37551187890432,65379978748
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2007,132.84478252722013,64457869955
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2008,133.66770651672704,63512067948
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2009,134.06356789715298,62541793291
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2010,134.62379927843844,61546271913
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2011,135.75950535100603,60524760604
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2012,137.0176720910654,59476830918
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2013,137.82597520048557,58401743845
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2014,138.3338493133577,57298318046
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2015,138.74611384722976,56165549753
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2016,138.01226632607725,55002610901
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2017,137.51382834843756,53809279138
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2018,137.2193167388139,52585104529
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2019,136.83251298587015,51329519454
R10AFRICA,PP2015adjATP,1/sqrt(x),MER,MER_1/sqrt(x),pp2015_atp_mer_pf2,2020,136.15989193960996,50042365095
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,1991,108.29934969581366,76800867546
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,1992,109.08021706987124,76164605981
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,1993,114.0230403424457,75511303447
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,1994,119.48409703007984,74841251376
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,1995,128.5451995744766,74154457654
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,1996,136.02340610637745,73450446881
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,1997,141.858359817129,72728659829
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,1998,146.43392158861963,71989137922
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,1999,149.16565916485212,71231757024
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2000,152.67286575967674,70455947767
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2001,153.9146215681252,69661125508
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2002,156.9447074814784,68846670613
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2003,159.2449082197401,68011954795
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2004,161.9444697791649,67156364448
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2005,164.5685194263199,66279242235
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2006,166.7866885773859,65379978748
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2007,168.52847519217292,64457869955
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2008,171.03921297747786,63512067948
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2009,172.27438154568284,62541793291
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2010,173.7169484967101,61546271913
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2011,176.8631770128374,60524760604
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2012,180.24696362986552,59476830918
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2013,182.18958312428623,58401743845
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2014,183.3571545633521,57298318046
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2015,184.29241246173083,56165549753
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2016,184.1880347614789,55002610901
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2017,184.77380327341288,53809279138
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2018,185.8946104870906,52585104529
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2019,186.6517213026906,51329519454
R10AFRICA,PP2015adjATP,1/x,MER,MER_1/x,pp2015_atp_mer_pf1,2020,186.90241982100346,50042365095
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,1991,98.87243115291469,76800867546
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,1992,99.08245672521046,76164605981
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,1993,99.43585209409412,75511303447
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,1994,99.76791909911715,74841251376
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,1995,100.10658258033554,74154457654
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,1996,100.39378713822857,73450446881
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,1997,100.6190412391973,72728659829
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,1998,100.81548391199313,71989137922
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,1999,100.98967195941745,71231757024
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2000,101.16667778135565,70455947767
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2001,101.34879496190698,69661125508
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2002,101.50216223902204,68846670613
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2003,101.63037296391889,68011954795
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2004,101.763555937873,67156364448
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2005,101.88666193047119,66279242235
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2006,102.00514404356699,65379978748
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2007,102.12830049339308,64457869955
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2008,102.25455166625144,63512067948
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2009,102.35984580689346,62541793291
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2010,102.45743294906639,61546271913
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2011,102.5486697528764,60524760604
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2012,102.63689634209118,59476830918
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2013,102.74517757897993,58401743845
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2014,102.83507682296339,57298318046
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2015,102.88603189862489,56165549753
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2016,101.60739766975455,55002610901
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2017,100.29268120916198,53809279138
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2018,98.97117376789176,52585104529
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2019,97.67191289748969,51329519454
R10AFRICA,PP2015adjATP,1/asinh(x),PPP,PPP_1/asinh(x),pp2015_atp_ppp_pf3,2020,96.26023008439293,50042365095
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,1991,116.18008460171606,76800867546
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,1992,117.31318993893262,76164605981
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,1993,119.25158231028013,75511303447
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,1994,121.0165806829936,74841251376
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,1995,122.84256145600547,74154457654
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,1996,124.43888731651151,73450446881
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,1997,125.7477304706796,72728659829
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,1998,126.92029499543786,71989137922
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,1999,128.004968676903,71231757024
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,2000,129.1102134454798,70455947767
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,2001,130.24786599746966,69661125508
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,2002,131.2549731841719,68846670613
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,2003,132.1544722552679,68011954795
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,2004,133.112739006408,67156364448
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,2005,134.03419431160432,66279242235
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,2006,134.9569851272973,65379978748
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,2007,135.92479218916503,64457869955
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,2008,136.93024006578452,63512067948
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,2009,137.81648481323083,62541793291
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,2010,138.6684441560067,61546271913
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,2011,139.48604959739757,60524760604
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,2012,140.2704964666388,59476830918
R10AFRICA,PP2015adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),pp2015_atp_ppp_pf2,2013,141.17460217678564,58401743845
