birth_year,r10,case,quantile,emf_impren_0.5,emf_impren_0.33,emf_impren_0.66
1960,EUR,A,0.2,1.2447602735470753,0.9433143368538996,1.4972345721845488
1960,EUR,A,0.3,1.0425727768123254,0.9941799886807914,1.0946511523940714
1960,EUR,A,0.33,0.7824631027443226,0.7677655594817533,0.8677783210290042
1960,EUR,A,0.4,0.9810287137804927,0.9167492426477397,1.0408850849316926
1960,EUR,A,0.5,1.2246154901237514,1.1782697275422045,1.2656997386089266
1960,EUR,A,0.6,1.271597262117877,1.2648096764586074,1.2731129265945789
1960,EUR,A,0.66,0.9370170119610677,0.9307681136341867,0.9412197191788287
1960,EUR,A,0.7,0.9983594681345376,0.9959266592631655,0.9991409145626237
1960,EUR,A,0.8,1.1455694893220159,1.0429861982743318,1.2427622478434721
1960,EUR,A,0.833,1.170516639105808,1.1677887738971993,1.171507533477393
1960,EUR,A,0.9,1.1993314977237384,1.1350853067681437,1.2676512265439444
1960,EUR,C,0.1,1.2230085602254566,1.1555723201868149,1.2365269529820744
1960,EUR,C,0.167,1.0871544910512432,0.914703082295039,1.2237309211237954
1960,EUR,C,0.2,1.3369698871213789,1.0663994031889912,1.4698903616309371
1960,EUR,C,0.3,1.0539260563512807,0.9846318273520454,1.1482629177633017
1960,EUR,C,0.33,0.9259515707234829,0.8166601200119953,0.9992230291655775
1960,EUR,C,0.4,1.0385812679978326,0.9465024310533785,1.0862447637237311
1960,EUR,C,0.5,1.2701026958543058,1.0478824138668383,1.2786471705677374
1960,EUR,C,0.6,1.2197232981119377,1.1205656880679613,1.2289824559779006
1960,EUR,C,0.66,0.9205934053261902,0.8481877012238687,0.9830242105303125
1960,EUR,C,0.7,0.9986889500652448,0.8532537370924265,1.0017987144869533
1960,EUR,C,0.8,1.18515243747435,1.0984103180513027,1.2609345512882997
1960,EUR,C,0.833,1.17545606249874,1.1503161625505927,1.1803597298908413
1960,EUR,C,0.9,1.1675979199626787,1.112669149245877,1.2147146873511527
1960,EUR,E,0.1,1.2345938121506188,1.1701844947263078,1.2954364254876676
1960,EUR,E,0.167,1.0246044216383035,0.9113521361357966,1.2094773872808195
1960,EUR,E,0.2,1.236587786412244,0.9960301196773085,1.4631128168612653
1960,EUR,E,0.3,1.0748818601656627,1.0070096763785994,1.1466903516479223
1960,EUR,E,0.33,0.9221764588047079,0.7937298558941073,1.043754571222292
1960,EUR,E,0.4,0.9858164238532172,0.8696459428183668,1.0541163467013293
1960,EUR,E,0.5,1.2384017835220233,1.0799943182747656,1.2949296320924852
1960,EUR,E,0.6,1.195817237341075,1.0888019161563285,1.2249302666189397
1960,EUR,E,0.66,0.9634169911983613,0.9528845787071124,1.034701127056037
1960,EUR,E,0.7,1.020527146281162,0.8983044668919515,1.082180980272276
1960,EUR,E,0.8,1.2174275375165065,1.065362862923897,1.2530184940704925
1960,EUR,E,0.833,1.131850538527929,1.1249476648987864,1.1416741219601194
1960,EUR,E,0.9,1.1483323047685672,1.1208871139546792,1.1659330259841754
1960,FSU,A,0.1,1.3773766490941526,1.327861862430674,1.4760202255621055
1960,FSU,A,0.167,1.015562961653167,0.8856043879784544,1.1475548108470397
1960,FSU,A,0.2,1.1690441063849,0.9706062399954583,1.3629630622380495
1960,FSU,A,0.3,1.2526855481660821,1.0902337191877942,1.2528793635451891
1960,FSU,A,0.33,1.1202921121534042,0.9767915845442905,1.1410458336765061
1960,FSU,A,0.4,1.0003558126746377,0.885509151455545,1.1094403516904554
1960,FSU,A,0.5,1.0264901823600356,0.9214257124180041,1.1270445840170102
1960,FSU,A,0.6,1.2872270745783427,1.2773538423044957,1.290566763916586
1960,FSU,A,0.66,1.19994705484174,1.1875981191280154,1.2077106603579235
1960,FSU,A,0.7,1.2579181429609987,1.0862299022413417,1.4220818280039695
1960,FSU,A,0.8,0.9392985518450148,0.9171754231990427,0.9588710827329324
1960,FSU,A,0.833,1.0831986579993624,0.9953231861473799,1.1672679750628234
1960,FSU,A,0.9,1.1029432755493596,1.0890301798584752,1.168443696819584
1960,FSU,C,0.1,1.3682292985843276,1.280264449760765,1.4976835131740212
1960,FSU,C,0.167,1.1921030303337772,1.0038421304633949,1.3426985390331752
1960,FSU,C,0.2,1.208922422955979,0.9373877543606322,1.4230893732841925
1960,FSU,C,0.3,1.097697979573479,1.0316355514449655,1.1872725994077933
1960,FSU,C,0.33,1.0609148593562039,0.9925901408115596,1.1444686470962946
1960,FSU,C,0.4,0.9878128306930508,0.9107353134315184,1.0550051792592403
1960,FSU,C,0.5,0.9762073182932359,0.9213932689421236,1.0091447807042646
1960,FSU,C,0.6,1.301856558437037,1.293390594729101,1.3762830677583147
1960,FSU,C,0.66,1.0757317267645303,0.9538806952412544,1.186347613524205
1960,FSU,C,0.7,1.0752456621362132,1.0535944097048127,1.1236406324123338
1960,FSU,C,0.8,0.9392985518450148,0.9021194603051182,0.9770170665076647
1960,FSU,C,0.833,1.0725690602302071,0.9887769628955057,1.161569084455198
1960,FSU,C,0.9,1.1624444839433266,1.099884155122071,1.209113449045631
1960,FSU,E,0.1,1.3457301286852916,1.285567512910621,1.5191251543588054
1960,FSU,E,0.167,1.0713754526247836,0.9073061429612947,1.2391427583992827
1960,FSU,E,0.2,0.955764612290571,0.9012010823665686,1.3726263812782604
1960,FSU,E,0.3,1.1083158665197366,1.0910653403808486,1.248666702448343
1960,FSU,E,0.33,1.0070582021848717,0.9025958801636407,1.1719841636199524
1960,FSU,E,0.4,0.929691774433592,0.8811214923271025,0.981320665469846
1960,FSU,E,0.5,1.066727042187627,0.975393591389937,1.1173543349177768
1960,FSU,E,0.6,1.2705075770535044,1.2280849550345454,1.356494173849996
1960,FSU,E,0.66,1.1666107585084515,1.0187477828429916,1.1770283789140992
1960,FSU,E,0.7,1.0830818362694128,1.0387282518362335,1.2670761261269434
1960,FSU,E,0.8,0.8719327592384266,0.861557471957271,0.9487297506992941
1960,FSU,E,0.833,0.9649408736391017,0.9566948001453338,1.1139008617476973
1960,FSU,E,0.9,1.1353105234611531,1.1057392637811003,1.1721085849502975
1960,LAM,A,0.1,1.0232249775494453,0.9979423144957109,1.0501428311795438
1960,LAM,A,0.167,1.033582598901342,1.011244129499588,1.0675609898638152
1960,LAM,A,0.2,1.0379234735735334,1.0270452460869934,1.0545820388016511
1960,LAM,A,0.3,1.0205334545352276,0.9996276487808087,1.044061989834357
1960,LAM,A,0.33,1.062632228774078,0.9985271889486811,1.0696813665675027
1960,LAM,A,0.4,1.0076898149079434,0.9902702524193124,1.024406385026753
1960,LAM,A,0.5,1.0263500155869607,0.9806774912510718,1.0699902125267502
1960,LAM,A,0.6,0.9988734801022927,0.9749649704602776,1.0215310399279836
1960,LAM,A,0.66,1.0004709482354703,0.9905931404684248,1.0094013734301401
1960,LAM,A,0.7,1.0882748531492585,1.0419323902662874,1.1320612310831106
1960,LAM,A,0.8,1.054565940999717,1.0380600783008875,1.0703289063462984
1960,LAM,A,0.833,1.0483354279863708,1.0094162483081106,1.085671066990356
1960,LAM,A,0.9,1.0587641767277542,1.0538748094792356,1.064055875862521
1960,LAM,C,0.1,1.0258520675517253,1.0014883621822555,1.045655205054944
1960,LAM,C,0.167,1.0374446726742628,0.9929685861403281,1.0535332774866293
1960,LAM,C,0.2,1.0349255844348106,1.0271229566219475,1.0448285617379187
1960,LAM,C,0.3,1.0411586080912758,0.9989410794503396,1.0658497115911176
1960,LAM,C,0.33,1.070725062423088,1.0664068114608467,1.0829794067538012
1960,LAM,C,0.4,1.03916825608427,1.0028681737568126,1.0695862669238525
1960,LAM,C,0.5,1.0328240891137943,1.0268708642149538,1.070282992910691
1960,LAM,C,0.6,1.0224751049207206,0.9945467451896403,1.0424630481278663
1960,LAM,C,0.66,1.021121016811332,0.9984077376975934,1.0297113263614188
1960,LAM,C,0.7,1.0432112321467282,1.042595860291464,1.1033025909927994
1960,LAM,C,0.8,1.0338588741453434,1.014559394609461,1.0476265179856528
1960,LAM,C,0.833,1.0212570137954313,1.0156432123667356,1.0426410119199585
1960,LAM,C,0.9,1.039266100187544,1.0152998386030094,1.0486978323925686
1960,LAM,E,0.1,1.0664713910340116,1.0161416124708877,1.0811997894802112
1960,LAM,E,0.167,1.0293426695402652,0.9841210596273446,1.0564987404699657
1960,LAM,E,0.2,1.0388867640846862,1.025812465907625,1.0522845531234664
1960,LAM,E,0.3,1.0348890130292667,0.9926142799548472,1.0795831410716903
1960,LAM,E,0.33,1.0748962227896182,1.056254403828068,1.0849962609254702
1960,LAM,E,0.4,1.0281368555483015,1.0126596594694404,1.0616648450809474
1960,LAM,E,0.5,1.0469647527339112,1.021584079999656,1.0817985976391837
1960,LAM,E,0.6,1.0105761387123198,0.998557109898626,1.0430329969962542
1960,LAM,E,0.66,1.0081069406181695,0.9790334718866975,1.0347600460347566
1960,LAM,E,0.7,1.0252248675469906,1.0211938353787047,1.0919844998433763
1960,LAM,E,0.8,1.034005476358988,1.0108052041530238,1.03888687306319
1960,LAM,E,0.833,1.0412104590655022,1.0364779163387272,1.045469093903069
1960,LAM,E,0.9,1.044112076914321,1.0188866549153837,1.0496931171236827
1960,MEA,A,0.1,1.1031342419653647,1.0573852569041793,1.1230850583180183
1960,MEA,A,0.167,1.0975721774281177,1.0478863440109516,1.1252669146889258
1960,MEA,A,0.2,1.1007614324139667,1.064453696594407,1.1091201900688452
1960,MEA,A,0.3,1.030275399203446,1.0183235856506243,1.0513690453378333
1960,MEA,A,0.33,1.061636295736036,1.0352128881265372,1.1235568656155723
1960,MEA,A,0.4,1.122688437872879,1.0771014181575527,1.1645515100585062
1960,MEA,A,0.5,1.0141958597247496,1.0032852224048636,1.0241648299037494
1960,MEA,A,0.6,1.046077687397934,1.0266229870073122,1.064079072314548
1960,MEA,A,0.66,0.9842545725007709,0.9663339044759742,1.0013268184931605
1960,MEA,A,0.7,1.021503607777806,1.0203377087061618,1.0224897456615234
1960,MEA,A,0.8,1.0314014227913986,1.0241271163800152,1.0382062885366083
1960,MEA,A,0.833,1.0937980556113978,1.0891688648302837,1.0975455378992396
1960,MEA,A,0.9,1.0256301367491987,1.0073858324113125,1.0527712069801831
1960,MEA,C,0.1,1.099324510348806,1.0302018973898357,1.1191569659590017
1960,MEA,C,0.167,1.0834372462653743,1.0064456599901928,1.1239496611236721
1960,MEA,C,0.2,1.096711011383769,1.0424651353293484,1.1117813384654236
1960,MEA,C,0.3,1.0205190083102034,1.0046038862096993,1.0437043548435698
1960,MEA,C,0.33,1.083101015139754,1.0465873943262443,1.1380136045694427
1960,MEA,C,0.4,1.0685163423602477,1.0102296264385662,1.1345291080785929
1960,MEA,C,0.5,1.0582644973054434,1.0321950149633896,1.0723393441213118
1960,MEA,C,0.6,1.065000479677114,1.0430543722412338,1.070936302113503
1960,MEA,C,0.66,1.0057540252736692,0.9891497250278459,1.108038163748254
1960,MEA,C,0.7,1.0201070470097684,1.0131945146038812,1.0540930377058155
1960,MEA,C,0.8,1.011611857429154,0.9989710412222317,1.0266366279886352
1960,MEA,C,0.833,1.1029413501232006,1.0965219655706706,1.1159542558709332
1960,MEA,C,0.9,1.0838424726382707,1.0577948170726985,1.097933273833217
1960,MEA,E,0.1,1.080304848702221,1.0400198651323382,1.150458248565457
1960,MEA,E,0.167,1.0709893254195402,1.040553660252432,1.0915978855012372
1960,MEA,E,0.2,1.0468100671875664,1.0130688189699169,1.0711862625214128
1960,MEA,E,0.3,1.012715046026609,0.9979586691694988,1.0212490778255976
1960,MEA,E,0.33,1.0636895183076596,1.0334359216181093,1.1027656448167993
1960,MEA,E,0.4,1.0789082870228617,1.0230265416045328,1.1676961110093418
1960,MEA,E,0.5,1.034976702659048,1.0153986553021845,1.0438094269432803
1960,MEA,E,0.6,1.0350092069329755,1.0224956392401359,1.0510280851894398
1960,MEA,E,0.66,0.9985533602438372,0.9798626400009136,1.0706100725916092
1960,MEA,E,0.7,1.0176054424332799,1.00196930935682,1.0227214148689476
1960,MEA,E,0.8,1.009590591577487,0.9962903581163214,1.0114481652031206
1960,MEA,E,0.833,1.1056440505974334,1.0994136526215563,1.1123983080662165
1960,MEA,E,0.9,1.0809593267196131,1.0591835926336244,1.0891955735343444
1960,NAM,A,0.1,1.2098433032324827,1.1346428937290136,1.2490328359773268
1960,NAM,A,0.167,1.1904773547882057,1.1842798798444936,1.2163299038238322
1960,NAM,A,0.2,1.1990909471595401,1.0338749399697187,1.3381418129230278
1960,NAM,A,0.3,1.2269147944579246,1.179445219892261,1.2587646701858974
1960,NAM,A,0.33,1.2563313206558335,1.2176120949188503,1.268906795071573
1960,NAM,A,0.4,1.1081171458587404,0.9597195954010775,1.2496414055648728
1960,NAM,A,0.5,1.3888095816589967,1.3191750003164844,1.4533037590625573
1960,NAM,A,0.6,1.1001772282702384,1.0891605005385065,1.1075866693207883
1960,NAM,A,0.66,1.264563595670353,1.262950361232103,1.2656776368439555
1960,NAM,A,0.7,1.2478016659757958,1.2284092286603587,1.262301429472119
1960,NAM,A,0.8,1.016889540327888,0.930256866004924,1.098190637439635
1960,NAM,A,0.833,0.9437876602004988,0.8847619535127987,0.9996697550183401
1960,NAM,A,0.9,1.1079190782058927,1.1059728933334,1.1600804458943679
1960,NAM,C,0.1,1.2390188628014036,1.1205326393879758,1.4402157426336486
1960,NAM,C,0.167,1.1526094158576214,1.1382685710524825,1.2030418878277103
1960,NAM,C,0.2,1.235689886009233,1.0912583398606643,1.3647126684445707
1960,NAM,C,0.3,1.2309213955192861,1.1653908807266393,1.2369671905228001
1960,NAM,C,0.33,1.1485297116262654,1.0785415324936714,1.1924010620820158
1960,NAM,C,0.4,0.9647115304513674,0.9132655538343423,1.0658779431244403
1960,NAM,C,0.5,1.1128260661457428,1.0279149407134465,1.3142007206627273
1960,NAM,C,0.6,1.1746290403950728,1.143448509190768,1.2242403501281736
1960,NAM,C,0.66,1.239229814108829,1.2248384548597264,1.278851988407901
1960,NAM,C,0.7,1.2287704434298794,1.2217473998145245,1.2406996483396966
1960,NAM,C,0.8,1.1934752750284265,1.0671786626171424,1.2513921771027596
1960,NAM,C,0.833,0.9920133845467114,0.9457802849547424,0.9970386792770012
1960,NAM,C,0.9,1.1050570416286978,1.0889268344416099,1.129062282499468
1960,NAM,E,0.1,1.2047814982303322,1.1267867862660013,1.4032782919645688
1960,NAM,E,0.167,1.1502869323376035,1.092669409916719,1.2756941523521976
1960,NAM,E,0.2,1.3126070232994138,1.0960392647834323,1.3431789262851321
1960,NAM,E,0.3,1.1842524511519206,1.1609301731825818,1.2296238183190469
1960,NAM,E,0.33,1.1839694943254522,1.1446743946242435,1.214782075047986
1960,NAM,E,0.4,0.9595716413413422,0.8914606138297174,1.057118421213235
1960,NAM,E,0.5,1.1644548645947583,1.028416866877783,1.2275368335432226
1960,NAM,E,0.6,1.2042342695434778,1.148853888212421,1.2538623738266204
1960,NAM,E,0.66,1.232068195222961,1.1971919103356181,1.2346059424592135
1960,NAM,E,0.7,1.1916573093420058,1.1160139173002885,1.2274393987532728
1960,NAM,E,0.8,1.0737084876588927,1.0169273683445734,1.2919440259205626
1960,NAM,E,0.833,1.02407767118393,0.9795273594105551,1.03198920056035
1960,NAM,E,0.9,1.1116508525478752,1.0591465816529166,1.1688070775768005
1960,PAO,A,0.1,1.1240141404347284,1.0140636714893774,1.211381557156685
1960,PAO,A,0.167,1.0425221727520582,0.9620532339251735,1.1156116968921723
1960,PAO,A,0.2,1.0698891839009694,0.9135751119608442,1.2717888583656642
1960,PAO,A,0.3,1.2255794082504783,1.1667597256780755,1.2332100968469994
1960,PAO,A,0.33,1.1741542563565697,1.0939188798719621,1.3955987695100374
1960,PAO,A,0.4,0.8875867010098588,0.8790752015212533,0.8933011817957939
1960,PAO,A,0.5,0.8894264172693522,0.7953791316203833,0.9780822012012843
1960,PAO,A,0.6,1.078104616659381,1.06676151618038,1.0883185488913132
1960,PAO,A,0.66,0.9371163493206789,0.8814459315157772,0.99026138686222
1960,PAO,A,0.7,1.0899699417039992,1.0308244551153494,1.1440455086621582
1960,PAO,A,0.8,1.0788966935273898,0.9603521950127246,1.1916800433540213
1960,PAO,A,0.833,1.0016577692861857,0.9796381647486745,1.0224403789009096
1960,PAO,A,0.9,1.1308025408507434,1.0798926677476588,1.2951313610847381
1960,PAO,C,0.1,1.0604622622381255,0.9935024874488192,1.1577445071553385
1960,PAO,C,0.167,1.054102011344178,1.0356370526013254,1.0860548114890383
1960,PAO,C,0.2,1.017423921641818,0.9497836631351821,1.1489528462143908
1960,PAO,C,0.3,1.1264628383143578,0.977589439288487,1.1657897668431354
1960,PAO,C,0.33,1.11329373352646,0.9604589306913265,1.3846244358174946
1960,PAO,C,0.4,0.9300020849233805,0.8909009096515323,0.9684898007082684
1960,PAO,C,0.5,0.9891435098928895,0.8981726798726212,1.0814055234985784
1960,PAO,C,0.6,1.1031599603270754,1.0821339116331679,1.1795546254782665
1960,PAO,C,0.66,0.986976819697358,0.9544332254411286,1.0396997756285073
1960,PAO,C,0.7,1.0799224427540604,1.0281831621694888,1.1143444294129872
1960,PAO,C,0.8,1.0944938612078383,0.9756474137396876,1.2296323568026701
1960,PAO,C,0.833,1.009773511535185,0.9690346527395417,1.062903659523203
1960,PAO,C,0.9,1.1157237514549063,1.099090829009198,1.1799268502936378
1960,PAO,E,0.1,1.013577044008523,0.9683862004176771,1.0625080384060888
1960,PAO,E,0.167,1.0709484101264564,1.0341832797005956,1.108457613140821
1960,PAO,E,0.2,1.097716497551042,0.8679156808360327,1.2155886515155783
1960,PAO,E,0.3,1.1161871905640943,1.0221838367716276,1.1632090781691906
1960,PAO,E,0.33,1.1163108030500215,0.9921933519971126,1.2674198468357247
1960,PAO,E,0.4,0.9445493624818466,0.8996319365893657,0.9809070382360221
1960,PAO,E,0.5,0.9806518775099995,0.8900591525796394,1.04819785782229
1960,PAO,E,0.6,1.0907960614351877,1.0613365773386119,1.1705655995966266
1960,PAO,E,0.66,1.0767797886452604,1.004357979674646,1.105094826349582
1960,PAO,E,0.7,1.0315726777808913,1.0188292095954326,1.1246812344365604
1960,PAO,E,0.8,1.1475955164127822,1.059891675660821,1.293260494225593
1960,PAO,E,0.833,1.0524053307071055,1.0434035577431264,1.0876798209328635
1960,PAO,E,0.9,1.153708997530018,1.1215073694917965,1.208193453697645
1960,PAS,A,0.1,0.9977623237367332,0.9621446105451403,1.034399643867385
1960,PAS,A,0.167,1.0361901365356514,1.0191673034364916,1.0587304863818867
1960,PAS,A,0.2,1.0362639984048307,1.0174169004223441,1.0593467848132103
1960,PAS,A,0.3,1.0313131814441914,1.0267261439855209,1.112406529863601
1960,PAS,A,0.33,0.9941617467329162,0.9900876801079851,0.994471304100595
1960,PAS,A,0.4,1.022606096699442,1.008172773029094,1.0363237382771056
1960,PAS,A,0.5,1.0224443427987342,1.0127457087747442,1.0310955284575443
1960,PAS,A,0.6,1.0163605299972036,0.9696319773806804,1.0609792808977812
1960,PAS,A,0.66,1.0271492425155382,1.0245577344031453,1.0293518684841347
1960,PAS,A,0.7,1.0201587128861298,0.965240469870413,1.072783377595433
1960,PAS,A,0.8,0.9675710439180263,0.9614503750710134,0.973304259385315
1960,PAS,A,0.833,1.03792663064706,1.0253317348061008,1.0497695608648638
1960,PAS,A,0.9,1.0118944821195177,1.00789859148728,1.0513974224303677
1960,PAS,C,0.1,0.9916432496679222,0.962090959198969,1.034206483597048
1960,PAS,C,0.167,1.0361901365356514,1.017036069580137,1.0669560159308429
1960,PAS,C,0.2,1.0187069826442254,1.002150125947033,1.0383643278846462
1960,PAS,C,0.3,1.0291066362935197,1.0252906295588886,1.0573529246103055
1960,PAS,C,0.33,1.0122277458159537,0.9943116885828855,1.0409781670665257
1960,PAS,C,0.4,1.0287745757928675,1.0121413437606328,1.0631515922568109
1960,PAS,C,0.5,1.0318192259752397,1.0310955284575443,1.043901805640721
1960,PAS,C,0.6,1.0629462303139758,1.0400483358686072,1.073266896783339
1960,PAS,C,0.66,1.0248548404649167,0.9979203715036061,1.02926009240211
1960,PAS,C,0.7,1.0449405802669824,0.965139585926887,1.073774652290667
1960,PAS,C,0.8,0.9909986731870051,0.9694323470125539,1.0087176489633525
1960,PAS,C,0.833,1.03792663064706,1.0228907819873223,1.0581808129478951
1960,PAS,C,0.9,1.0153619953187922,1.0077810652922141,1.0200730337496133
1960,PAS,E,0.1,1.0144125529517425,0.9755291853927262,1.0268961999378354
1960,PAS,E,0.167,1.017624831948784,0.9900200922420808,1.0571051054525067
1960,PAS,E,0.2,1.0105251381077285,0.9949258383705355,1.0409537812972904
1960,PAS,E,0.3,1.0297825453772709,1.0229919150676179,1.0471954295383346
1960,PAS,E,0.33,1.0021179189525247,0.9964241737157996,1.0160028970179777
1960,PAS,E,0.4,1.0322917398911546,1.0197873564816111,1.0435164811028104
1960,PAS,E,0.5,1.0272915913097755,1.0095106170950108,1.0349842477776192
1960,PAS,E,0.6,1.0619260355625866,1.0593860201034786,1.079650515488253
1960,PAS,E,0.66,1.003572344202482,0.9945093421632755,1.0159219359515772
1960,PAS,E,0.7,1.0005026467774358,0.9652050707738777,1.0560171587397373
1960,PAS,E,0.8,0.9877931714094298,0.9863521829454274,1.0098721244743696
1960,PAS,E,0.833,1.0647404086193195,1.0436417279622818,1.0739839709421704
1960,PAS,E,0.9,1.0221369095548063,1.0128630498135902,1.0245224507660358
