Model,Scenario,Region,Variable,Unit,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,World,BC,Mt BC/yr,2.096765609,2.071971538,2.067178349,2.070381789,2.098586112,2.097789189,2.071363197,2.146563786,2.11976313,2.11596123,2.131155959,2.136703326,2.100696515,2.105688469,2.07467919,2.122668675,2.109392768,2.111379785,2.186365568,2.136350116,2.13833343,2.099110918,2.090110985,2.091107755,2.153101227,2.147091401,2.114894932,2.16887851,2.196858789,2.157835771,2.188959606,2.18485843,2.156728921,2.146599493,2.140457829,2.161329955,2.153519102,2.180380145,2.254321061,2.203286693,2.211259669,2.167613842,2.160838571,2.147902326,2.20891895,2.197965574,2.152583627,2.208361511,2.229054543,2.201946386,2.209730078,2.212946586,2.197216205,2.174266596,2.196124971,2.20959291,2.216691104,2.23413437,2.310787211,2.26184668,2.274035726,2.24696699,2.226481787,2.226265248,2.28638375,2.281758468,2.259806005,2.291075044,2.330717119,2.298800179,2.320366226,2.328058357,2.296484975,2.27668922,2.309975075,2.316517521,2.315564187,2.339684526,2.418906779,2.372607395,2.396191033,2.353843981,2.35159123,2.351059553,2.406306998,2.399201793,2.402120865,2.43365625,2.471501778,2.446908058,2.442217033,2.48490411,2.443611544,2.405546804,2.441934607,2.465700171,2.465543113,2.516519272,2.577188537,2.548851376,2.567837156,2.523565166,2.508466119,2.524450366,2.605353556,2.588395791,2.573708253,2.634357732,2.66029841,2.649542164,2.656477995,2.675392344,2.655094448,2.627532081,2.672052097,2.722634971,2.71298342,2.77691954,2.84763884,2.80460092,2.850641052,2.821481609,2.804848725,2.875982304,2.902945871,2.870447548,2.884455128,2.920937593,2.94548071,2.976704015,2.979011863,3.019748702,3.007859716,2.987262145,3.054169344,3.060324715,3.07460664,3.121666505,3.216385258,3.189220374,3.254897977,3.229514916,3.224260691,3.240576043,3.3186577,3.343641167,3.30133889,3.397703715,3.431541431,3.500216554,3.510856626,3.536764832,3.53438576,3.559222593,3.631589355,3.696618266,3.734784889,3.880250388,3.865180699,3.885499787,3.972963734,3.943317933,3.957312012,4.045041467,3.994319529,3.964232769,4.020565681,4.12337113,4.127514993,3.938075162,4.078428451,3.902840966,3.903819161,4.239619938,4.13791934,4.168811857,4.131512746,4.214826667,4.166145205,4.224178755,4.173963709,3.93098048,3.908341303,3.895097316,4.056482796,4.08184511,4.249397247,4.251581194,4.106962966,4.245341559,4.275042316,4.333352611,4.423154664,4.441212013,4.442930542,4.210853696,4.161869879,4.153796872,4.238231099,4.307580451,4.485656388,4.318932192,4.367243287,4.433921417,4.487770554,4.566766559,4.800663591,4.978762995,4.946343168,5.02965531,5.14108149,5.147694357,5.154658661,5.338068542,5.180871109,5.195661311,5.211114336,5.314084838,5.298081871,5.316066299,5.459856445,5.57704787,5.872700065,5.779569979,5.841233308,5.860633013,6.103687649,6.236698225,6.476835747,6.539956613,6.440528701,6.352058507,6.675773037,6.360345525,6.553494,6.638687767,6.77503617,6.97407441,7.158724884,7.095501861,7.294464476,7.787367911,7.127610461,7.316642331,7.781741303,7.781096533,7.635056325,8.209142998,8.247757291,7.478531604,7.113418899,7.204673758,7.588355872,7.668078438,7.8560039,8.028732938,7.96052175,8.168771954,7.936498963,7.861838907,8.30629622,7.973211128,8.162565731,7.842259346,7.934828048,9.727423577,9.653775472807878,9.580254725921275,9.5068613363402,9.433595304064646,9.360456629094614,9.157070591394604,8.954072748967425,8.751463101813073,8.549241649931547,8.347408393322851,8.138984449318468,7.930962733278338,7.723343245202461,7.51612598509084,7.309310952943473,7.054544044033065,6.8002770816472085,6.546510065785905,6.293242996449154,6.040475873636955,5.769492348940283,5.49904678660494,5.229139186630923,4.959769549018231,4.690937873766867,4.48742298685127,4.284313814811129,4.081610357646447,3.879312615357223,3.677420587943456,3.560297185937145,3.443406386422059,3.3267481893981934,3.2103225948655507,3.094129602824131,3.064346550932617,3.0346183541075886,3.004945012349045,2.975326525656988,2.9457628940314167,2.9309394777291105,2.9161404698052253,2.9013658702597613,2.886615679092717,2.871889896304094,2.865411322376094,2.858940019933651,2.8524759889767664,2.8460192295054383,2.8395697415196675,2.8331275250194548,2.8266925800048,2.8202649064757006,2.81384450443216,2.8074313738741763,2.806073353522523,2.8047119738295887,2.8033472347953734,2.801979136419877,2.8006076787031,2.799232861645041,2.797854685245703,2.7964731495050827,2.795088254423181,2.7937,2.78964,2.78558,2.7815200000000004,2.7774600000000005,2.7734,2.76934,2.76528,2.76122,2.7571600000000003,2.7531,2.7493700000000003,2.74564,2.7419100000000003,2.7381800000000003,2.73445,2.7307200000000003,2.7269900000000007,2.72326,2.71953,2.7158
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,World,CCl4,kt CCl4/yr,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566776,0.021566049,0.021567676,0.021566321,0.021567395,0.021565922,0.021567967,0.021565096,0.021569171,0.021563352,0.022584224,0.026215524,0.809257508,1.092800941,0.574737168,1.401880979,2.936063684,4.808750291,6.526528355,6.256950806,5.325021333,4.349734807,3.180281333,4.026799427,6.508534676,7.707749054,8.386613537,10.32271544,10.07534215,10.15999142,14.01140397,17.36032709,19.88653795,21.03544298,21.61807604,24.26943574,28.69178135,35.33965491,41.11007914,43.21845795,44.94388995,49.88385503,57.71506116,69.41566373,83.66446247,97.31667184,90.90301455,72.49661648,67.53840524,73.98359372,83.60352086,90.21335311,91.15235283,76.48247534,67.54578164,73.7235204,78.95086079,84.16070773,89.27371774,94.26757497,99.3216963,104.3337539,109.3188845,114.1568406,118.2962718,122.1979339,125.0759821,125.5220269,124.9520234,124.4972514,124.0279072,123.6412214,123.2523753,122.7779539,122.2945421,121.9820282,121.7664518,121.3876919,120.9447403,120.601443,120.2982518,117.1781724,119.5394718,119.622973,117.1677383,120.7081144,120.7290977,125.3532537,126.1761472,121.0370267,121.6307595,117.0944749,99.14937709,85.0304977,77.66227298,70.21312253,69.22967565,63.85337586,58.99108332,59.99158582,58.03931617,56.08613256,56.36152396,55.65980403,55.2366271,55.16288876,55.07038418,52.70827199,48.77298389,47.33983158,42.95750769,42.78310819,44.64898904,42.32298798,43.19238124,43.78068317,41.14451831,47.5476,45.01854578313253,42.48256265060241,39.95350843373494,37.424454216867474,34.8954,33.28229482617027,31.67359704352587,30.064899260881468,28.456201478237062,26.84309630440734,25.23439852176293,23.62570073911853,22.01700295647413,20.403897782644403,18.7952,17.92849490690033,17.061789813800658,16.192710186199342,15.326005093099672,14.4593,13.59259490690033,12.723515279299017,11.856810186199343,10.990105093099672,10.1234,9.655424965781547,9.18872855187517,8.722032137968792,8.255335724062414,7.787360689843965,7.320664275937586,6.853967862031208,6.38727144812483,5.919296413906379,5.4526,5.201167771084338,4.949735542168675,4.6976144578313255,4.446182228915663,4.19475,3.943317771084337,3.691196686746988,3.439764457831325,3.1883322289156624,2.9369,2.8011303312346016,2.665731617848344,2.530332904462086,2.394934191075828,2.2591645223104297,2.123765808924172,1.9883670955379145,1.8529683821516565,1.717198713386258,1.5818,1.5088599671412926,1.435919934282585,1.3627800657174152,1.2898400328587076,1.2169,1.1439599671412926,1.0708200985761227,0.9978800657174152,0.9249400328587076,0.852,0.8126146728716124,0.7733369559266356,0.7340592389816589,0.6947815220366822,0.6553961949082945,0.6161184779633178,0.576840761018341,0.5375630440733643,0.4981777169449767,0.4589,0.4376316538882804,0.4163633077765608,0.3950366922234392,0.3737683461117196,0.3525,0.3312316538882804,0.3099050383351588,0.2886366922234392,0.2673683461117196,0.2461
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,World,CFC-11,kt CFC11/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059913652,1.032311469,3.67148336,5.243438419,5.13578482,5.154173212,5.902165594,8.645598135,12.78909109,17.06484733,21.43984548,26.75847829,32.6116043,35.60392474,34.88718214,36.87697692,46.17413352,59.73277191,74.94903392,91.50141138,108.0768805,123.4324983,138.8631656,157.0714124,179.8109691,207.1036939,234.2613444,260.4335914,293.3948962,333.4976504,358.7999913,361.4915548,358.4232279,349.4669298,324.8817738,304.3645435,291.451382,283.802914,297.6002985,302.5084309,319.2629427,348.4602129,367.5317494,378.2855039,352.7107256,305.2088631,256.2201302,213.0766977,172.2520956,140.0984058,114.4864463,102.8418423,101.4074561,91.90733435,87.76598811,87.33556905,83.31139926,77.39359655,70.49450781,68.47378893,68.46590218,64.68360423,63.86647105,65.51079362,67.56232493,68.63127462,63.4583296,61.00064262,66.44019957,72.35189156,76.20946656,43.5734,41.881746933187294,40.18545920043812,38.49380613362541,36.80215306681271,35.1105,33.876730331234604,32.64633161784835,31.415932904462085,30.185534191075828,28.95176452231043,27.721365808924173,26.49096709553791,25.260568382151657,24.026798713386256,22.7964,21.997317853231102,21.19823570646221,20.396964293537785,19.59788214676889,18.7988,17.999717853231104,17.198446440306682,16.399364293537786,15.600282146768894,14.8012,14.28109526416644,13.76241157952368,13.24372789488092,12.72504421023816,12.2049394744046,11.68625578976184,11.16757210511908,10.648888420476322,10.12878368464276,9.6101,9.273234583789703,8.936369167579407,8.598580832420591,8.261715416210295,7.924849999999999,7.587984583789703,7.250196248630887,6.913330832420591,6.576465416210295,6.239599999999999,6.020340651519299,5.801680372296742,5.583020093074186,5.364359813851629,5.145100465370928,4.926440186148371,4.707779906925814,4.489119627703257,4.269860279222557,4.0512,3.909197809419496,3.767195618838992,3.6248043811610073,3.482802190580504,3.3408,3.198797809419496,3.056406571741511,2.9144043811610074,2.772402190580504,2.6304,2.5379632083219272,2.4457789761839583,2.353594744045989,2.261410511908021,2.168973720229948,2.076789488091979,1.9846052559540104,1.8924210238160413,1.7999842321379689,1.7078,1.6477229189485214,1.5876458378970426,1.5274041621029573,1.4673270810514785,1.40725,1.347172918948521,1.2869312431544355,1.2268541621029572,1.1667770810514786,1.1066999999999998
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,World,CFC-113,kt CFC113/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022040054,0.354747241,1.238984362,1.757755828,1.711910807,1.729828205,1.74775474,1.76568014,1.783605694,1.801531216,1.819456758,1.837382275,1.855307827,1.873233328,1.891158904,1.909084369,1.927010003,1.944935374,1.96286116,1.980786284,1.998712385,2.007084964,2.106861494,2.296182185,2.554031487,3.015539572,3.46918209,3.895361246,4.527705997,5.253253424,5.964651682,6.764067627,7.751089998,8.924964263,10.17864525,11.59430172,13.40231088,15.38349716,17.52189791,20.03183502,22.99181671,26.40622374,30.25915251,34.65581945,39.67102196,45.50934105,52.14706078,60.95456417,60.61632413,59.16446213,76.49824257,100.2055307,129.4757562,123.2587399,125.049241,165.9988825,184.1265019,206.9724333,239.1776405,248.3411471,238.3026407,217.0686384,186.8421652,135.311312,85.3898338,54.23029699,33.60027607,25.03228302,17.77174675,15.39524804,13.52268586,12.14294622,8.152417816,4.322324834,2.255449101,4.451619227,8.098964318,4.346399898,1.989038053,4.754662847,5.868389059,5.060793561,5.08504033,4.726573332,4.995281851,5.252607497,0.8742000000000001,0.7816107338444688,0.6887677984665936,0.5961785323110624,0.5035892661555312,0.411,0.3789286613742129,0.3469449493566931,0.3149612373391732,0.2829775253216534,0.2509061866958664,0.2189224746783465,0.1869387626608267,0.1549550506433069,0.1228837120175198,0.0908999999999999,0.0838238773274917,0.0767477546549835,0.0696522453450164,0.0625761226725082,0.0554999999999999,0.0484238773274917,0.0413283680175246,0.0342522453450164,0.0271761226725082,0.0200999999999999,0.0185269915138242,0.0169582808650424,0.0153895702162606,0.0138208595674787,0.012247851081303,0.0106791404325212,0.0091104297837393,0.0075417191349575,0.0059687106487818,0.0044,0.0040601861993428,0.0037203723986856,0.0033796276013143,0.0030398138006571,0.0027,0.0023601861993428,0.0020194414019715,0.0016796276013143,0.0013398138006571,0.001,0.0009198467013413,0.0008399124007664,0.0007599781001916,0.0006800437996167,0.0005998905009581,0.0005199562003832,0.0004400218998083,0.0003600875992335,0.0002799343005748,0.0001999999999999,0.0001800109529025,0.000160021905805,0.0001399780941949,0.0001199890470974,0.0001,8.001095290251917e-05,5.99671412924425e-05,3.997809419496168e-05,1.9989047097480824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,World,CFC-114,kt CFC114/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006744172,0.140245367,0.725912237,1.575631222,2.357806051,3.141434084,3.926167038,4.711200522,5.496347555,6.317346906,6.80151528,7.034291878,7.561119627,7.884643411,7.972896211,8.098678905,8.130388299,8.19030143,8.060333635,7.961083307,7.785354978,7.291628315,7.25713126,7.640478927,7.864450085,8.000657162,8.34953481,8.947757922,9.536616726,10.02745549,10.47064467,10.86575268,11.22824948,11.61837173,12.08725251,12.64176236,13.28265766,14.19272806,15.34419372,16.23921748,16.5881004,4.795967149,4.32796119,15.4289789,16.75730844,19.07249591,18.39609824,19.54440318,22.98678214,22.15484175,19.0383207,16.77864776,13.41743811,9.365877427,7.223459898,6.007550807,4.687832142,3.73807735,3.453795184,3.366574309,3.131914321,2.775998134,2.498100387,2.2782797,2.68756845,5.870045801,4.771993529,1.417989134,1.836979979,1.776965671,1.647002604,1.943171271,1.695090935,1.496378728,2.113503701,2.238735144,2.135414285,1.6696,1.515315993181818,1.3606092904545457,1.2063252836363636,1.052041276818182,0.89775727,0.8338038978072817,0.770025261604161,0.7062466254010402,0.6424679891979195,0.5785146170052012,0.5147359808020805,0.4509573445989597,0.387178708395839,0.3232253362031206,0.2594466999999999,0.2410177104764513,0.2225887209529025,0.2041092410470975,0.1856802515235487,0.167251262,0.1488222724764512,0.1303427925706462,0.1119138030470975,0.0934848135235487,0.075055824,0.069713281823159,0.0643853367560908,0.0590573916890227,0.0537294466219545,0.0483869044451136,0.0430589593780454,0.0377310143109772,0.0324030692439091,0.0270605270670681,0.021732582,0.0201875026788061,0.0186424233576122,0.0170931109423877,0.0155480316211938,0.0140029523,0.0124578729788061,0.0109085605635816,0.0093634812423877,0.0078184019211938,0.0062733225999999,0.005824369476485,0.0053766430008486,0.0049289165252121,0.0044811900495756,0.0040322369260607,0.0035845104504243,0.0031367839747878,0.0026890574991513,0.0022401043756364,0.0017923779,0.0016580231760268,0.0015236684520536,0.0013889456329463,0.0012545909089731,0.001120236185,0.0009858814610268,0.0008511586419194,0.0007168039179463,0.0005824491939731,0.00044809447,0.0004256468143252,0.0004032604910429,0.0003808741677607,0.0003584878444785,0.0003360401888037,0.0003136538655214,0.0002912675422392,0.000268881218957,0.0002464335632822,0.00022404724,0.0002016547858378,0.0001792623316757,0.0001568085283242,0.0001344160741621,0.00011202362,8.963116583789703e-05,6.717736248630887e-05,4.4784908324205913e-05,2.239245416210296e-05,0.0
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,World,CFC-115,kt CFC115/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001960497,0.047576488,0.260312135,0.49332374,0.610859096,0.812833726,1.092288486,1.439868866,1.80284995,1.991208066,2.253666861,2.687034689,3.084659289,3.704916053,4.441271196,4.995113317,5.452760091,7.948709934,8.720862628,7.481976721,8.179607841,8.878504389,9.578666367,10.41688667,11.25662549,12.09788282,12.66707287,12.69010368,12.30275579,11.64106285,11.11489738,10.58771957,9.649150714,8.161638673,6.397756893,5.04096369,4.092018323,3.278094253,2.736237464,2.330161229,1.649739942,1.013650858,0.667065615,0.714256634,0.521006612,0.471030594,0.651229823,0.618593349,0.644032694,0.720815775,0.860436906,0.771187238,1.077330418,1.6714,1.6142527735487404,1.5569489793537787,1.4998017529025192,1.4426545264512596,1.3855073,1.3420655697235149,1.2987425326991513,1.255419495674788,1.2120964586504244,1.1686547283739392,1.1253316913495757,1.082008654325212,1.0386856173008487,0.9952438870243636,0.95192085,0.9221874182913472,0.8924539865826945,0.8626390934173056,0.8329056617086529,0.80317223,0.7734387982913473,0.7436239051259584,0.7138904734173056,0.6841570417086529,0.65442361,0.6339182691349576,0.6134689537914043,0.5930196384478511,0.5725703231042979,0.5520649822392555,0.5316156668957022,0.511166351552149,0.4907170362085957,0.4702116953435532,0.44976238,0.4357040202108433,0.4216456604216868,0.4075487845783133,0.3934904247891566,0.379432065,0.3653737052108434,0.3512768293674699,0.3372184695783132,0.3231601097891566,0.30910175,0.2994128002217355,0.2897503229838489,0.2800878457459622,0.2704253685080756,0.2607364187298111,0.2510739414919244,0.2414114642540378,0.2317489870161511,0.2220600372378867,0.21239756,0.2057549847672508,0.1991124095345016,0.1924516354654983,0.1858090602327491,0.179166485,0.1725239097672508,0.1658631356982475,0.1592205604654983,0.1525779852327491,0.14593541,0.1413551789953462,0.136787462283055,0.1322197455707637,0.1276520288584725,0.1230717978538187,0.1185040811415275,0.1139363644292362,0.1093686477169449,0.1047884167122912,0.1002207,0.0970575691223986,0.0938944382447973,0.0907226412552026,0.0875595103776013,0.0843963795,0.0812332486223987,0.0780614516328039,0.0748983207552026,0.0717351898776013,0.068572059
