Scenario,Quantile,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
DeepElec_SSP2_ HighRE_Budg900,0.1,-0.10984361278014099,-0.14641933721971614,-0.12131177127794554,-0.127017683866531,-0.13677791401765654,-0.1641442297259913,-0.1842097885930266,-0.16856932005915704,-0.159851648299751,-0.13907962807445734,-0.1303587566298911,-0.10940151802642321,-0.1219584246167463,-0.20696264891085553,-0.22458889257191836,-0.21089921952988683,-0.2006357043717058,-0.1735313363410441,-0.20715135122769934,-0.21875592963785861,-0.17195516042322687,-0.14645854503406086,-0.12037016435068201,-0.12400381190828796,-0.11408154764247619,-0.10315816477225764,-0.1273659311565793,-0.13769046366467608,-0.13209465037113738,-0.1255811265840019,-0.1139414679354285,-0.10327088026474052,-0.10368191035956208,-0.09818892273346178,-0.2818596713448177,-0.3457357701343806,-0.3084501090109214,-0.24465876285745383,-0.21342176238969657,-0.17681284245034695,-0.14313831731005405,-0.1255760647711726,-0.10957581843984347,-0.10209743055575052,-0.107309871038657,-0.09955600387057406,-0.131946443019,-0.14307764173911192,-0.138364984563258,-0.14147097997556138,-0.14664826872124748,-0.12843450565422093,-0.12277790861171334,-0.11889778047435608,-0.10354528465958515,-0.11081577342273384,-0.11257182965948312,-0.11284887771069017,-0.11915080370658374,-0.11538582382294961,-0.42650001197622034,-0.506551235961849,-0.4246867181299579,-0.3353581620899925,-0.26932238326629,-0.2349453853983138,-0.8152016044603757,-1.0043179906780815,-0.8120681056128726,-0.6100890403898778,-0.4702194530735284,-0.3705527896199871,-0.30900615938042475,-0.2924638652260777,-0.27977995492462326,-0.2533767626330382,-0.22303281559604388,-0.20336226435835966,-0.18334475092796235,-0.16674406821648058,-0.14914801890295898,-0.13664682634393868,-0.4691611406928473,-0.5608907917570339,-0.46250891450343656,-0.3770184239671345,-0.3787270725392735,-0.3627514301594647,-0.29585329427135776,-0.2434012651797473,-0.2027212219953883,-0.16306171558804153,-0.1623033518740047,-0.14414700379294137,-0.14637474100550307,-0.17137546425975952,-0.17553843305858005,-0.1625023136258358,-0.1534601681359085,-0.1347939349064793,-0.1296864241701239,-0.1243168747959421,-0.10282839502734592,-0.09940364867802073,-0.10717559820910508,-0.10332794815750443,-0.1393617663478462,-0.15149247141225738,-0.13887251624372343,-0.11220064151267709,-0.10419450118406862,-0.0952303838394293,-0.10312952733040096,-0.10364933923998845,-0.1706323411225784,-0.18258488228598785,-0.1500145868702633,-0.1357414893292057,-0.12029327612323593,-0.10911447860612546,-0.10866712612277746,-0.09984779421552993,-0.08755052888942572,-0.08127412515887295,-0.08740356168766965,-0.08725054745846482,-0.07700143503763296,-0.0891367236430242,-0.08579288341811385,-0.07933896043067683,-0.07730286132804473,-0.08058414969529822,-0.0800834234701484,-0.08115977368457108,-0.12665136242419345,-0.2851134775433554,-0.2752051337477255,-0.22965494249034457,-0.19581754199679363,-0.1506148575029332,-0.13505024888450345,-0.12448202274801062,-0.1355411187489159,-0.13556339791654282,-0.1315507927644552,-0.1047701126283774,-0.08146899336944279,-0.08518262786955552,-0.08760692820195451,-0.08822865398094763,-0.09330699091338543,-0.09279668842312414,-0.09253713293425314,-0.11635695795766786,-0.1807332706891494,-0.18457868108564823,-0.15259973903869894,-0.11222581228088596,-0.12277500548079612,-0.12498938847122187,-0.11600267517694053,-0.10782351605418164,-0.1103825539493911,-0.14688404550335804,-0.17261721974381578,-0.14796800004885097,-0.1197960138111189,-0.09983470385917671,-0.0826439253805866,-0.07182398869402218,-0.064693193785816,-0.05898430414011484,-0.04462953635451579,-0.06185415762566179,-0.06512600199009688,-0.05057489197020133,-0.04426778116150222,-0.029456770230624138,-0.02372492955316796,-0.009849618860796994,-0.028681557886059146,-0.01408588077990591,-0.008150748527660387,-0.010283833996854112,-0.008010445918169691,0.005465501887661053,0.010345476931022717,0.024332421557030012,0.029090995378491337,0.04177398733323928,0.03427583717660977,0.041742943794122085,0.04365003438764799,0.04116273846157949,0.03339768315280683,0.04206295633435144,0.05322523608276283,0.06509313382237891,0.08638306585316953,0.0894766378483585,0.09355561972175293,0.09850743723908767,0.08969120325613682,0.08647076898416356,0.09034065747658854,0.08966491631122668,0.08637311407448306,0.08832352212392465,0.12404201892319061,0.12947256238137586,0.14735783215530251,0.14211879449309267,0.13313202433122323,0.1104305555693263,0.031632933423946685,-0.01438573324979353,0.0025254196494931824,0.04348692117081044,0.0619939610662239,0.084910558491895,0.1017496346544368,0.11584302229929175,0.11056300125168551,0.10899429823037284,0.14988853276931308,0.1486839369822563,0.12827194346265763,0.14306680770706368,0.16454811764923916,0.2111401254636096,0.22283757915908495,0.26292353377755373,0.27639503998192594,0.26592033622374156,0.23744650791471694,0.2293084132164958,0.2671265137461551,0.2905200822793843,0.3120066070618899,0.3553280326750967,0.38881149515151237,0.4213158086626842,0.38615460029909005,0.2866325114519238,0.30032077689831604,0.3629466289350225,0.4308531747759681,0.47423152211118774,0.4949933654825256,0.533409633427191,0.590196345548657,0.6329001896312773,0.6648265331964407,0.6866614951507592,0.6753773820305827,0.6966331648454982,0.7051582814168892,0.7096540037788132,0.7187933888076783,0.7499438110918,0.7655314091800569,0.7858876257202054,0.8166716031117601,0.8530386461581856,0.8820576393474184,0.9028851326857934,0.9133005080593131,0.9172705616920561,0.9289976777765299,0.9544276194669983,0.9834812756821276,0.9983721723336699,1.021949199739222,1.0409772343139596,1.0466910755404457,1.0647642442332133,1.0679966221723345,1.0935805225391766,1.1122970934824499,1.1261761501674208,1.145539903624252,1.1480351630757735,1.156469892935937,1.158592572381347,1.184300431360728,1.1868240887816863,1.2010730565887924,1.2056720832096384,1.22315870649539,1.2192621888099193,1.2167540566526047,1.2274625436913125,1.2305099179356032,1.231042204044691,1.2195606325122994,1.234910080676179,1.2300077511222944,1.2263361174819882,1.2390379678853187,1.244157147103205,1.2384698881881697,1.2384932410172427,1.2413846457373738,1.2467396061797138,1.241830322152183,1.2240959555896531,1.2297100695663614,1.2292228394137479,1.2259733906728731,1.2317709528647025,1.22985678770033,1.2177887713350029,1.2303335917820024,1.2356362992739855,1.2227229221971283,1.2188756064945268,1.2215184924359883,1.2240096892261207,1.2282755228096192,1.2168900175889168,1.2104578089304514,1.1979008833043394,1.199164751489258,1.1944157588357986,1.2047311312503335,1.1942096190458653,1.1944378688126893,1.2002718311512177,1.214856903867547,1.206045936534356,1.2046907713572121,1.2119321944534722,1.2011783969069714,1.2031723325088204,1.1952748095566657,1.1824956494356986,1.1953040054656936,1.2076962258591712,1.189516047233215,1.1982835300649628,1.1977945886254469,1.191167849998071,1.2031543624593646,1.1912594571299562,1.1761298281986743,1.1822324880858108,1.1855150179462537,1.180388757232819,1.182336359528034,1.178691174358769,1.1698260421910878
DeepElec_SSP2_ HighRE_Budg900,0.167,-0.09878667270386124,-0.10737542289596615,-0.09950583152620499,-0.0945102572272451,-0.09057059839932428,-0.12639370782531764,-0.14972771885101568,-0.13117532466772633,-0.1251065606237804,-0.11067146674419936,-0.08568261758871931,-0.07684336218628235,-0.08936278981288695,-0.16706780289785436,-0.18317414792092698,-0.16557623221562467,-0.16330799641412438,-0.14451393706212445,-0.17284400838738234,-0.1804810747764399,-0.13925037799467582,-0.11285800092396067,-0.08642619653475299,-0.08031352683769462,-0.07591023532198196,-0.07232283760948224,-0.08685803298891624,-0.09409682158289276,-0.09301458105736815,-0.08435787070335746,-0.07728157639898572,-0.06443499803968916,-0.06509255678543721,-0.061063017813315225,-0.24712173886050612,-0.3115537800616784,-0.25934614169591924,-0.20818417525469407,-0.17576087750589983,-0.13882517859698576,-0.10993869456781392,-0.0799728109278355,-0.07459584045072977,-0.06056644634127881,-0.06230032054826654,-0.0651008643199078,-0.08433166764983158,-0.1030535972975231,-0.11242230438660648,-0.10156954259705195,-0.1003700339223731,-0.08607703866235468,-0.08606106070579923,-0.08404305116105279,-0.07270568568329173,-0.07590433393330934,-0.07359635154676976,-0.06984863095921463,-0.08053130425033178,-0.07786213547302251,-0.37822326558624847,-0.4719150482281255,-0.38578519260962213,-0.2989565250839117,-0.23141796963718472,-0.18596873210240678,-0.754988619338567,-0.9452128103089519,-0.7564406599646257,-0.5592126283935585,-0.417583619777994,-0.3253338830554596,-0.26658109136506786,-0.2531938659782862,-0.23641324796217952,-0.21847006940830388,-0.18039639480651218,-0.16635667368453497,-0.14259055229221676,-0.1300982274527649,-0.11662958856943638,-0.10128105727311265,-0.42380965112841906,-0.5124665134849544,-0.41996745781473743,-0.3289550169234099,-0.3435372730203033,-0.32037045729472613,-0.2513481803586384,-0.19664933966692005,-0.1624661420118163,-0.13946552134759566,-0.12167115578176642,-0.11408692912696923,-0.11684539699708818,-0.13775771225842484,-0.1413074637521189,-0.1256926754621601,-0.11509569011119657,-0.10196895267737796,-0.09582452944123891,-0.08495048801429066,-0.07440006609466561,-0.06788000328051699,-0.076160242761315,-0.06950558505355971,-0.10952634823094103,-0.11249572711893041,-0.10664651512434349,-0.08271893524443692,-0.0751316450663445,-0.06210480512758073,-0.0686750451036258,-0.07082451468736077,-0.14140489269279466,-0.14931410606311496,-0.1171365413097439,-0.10779829196326049,-0.08427171229936477,-0.0778904170175017,-0.07274813901689789,-0.07131095053821349,-0.06227970940054923,-0.05473283790873646,-0.059994374604905705,-0.05662181383987916,-0.05142364313474372,-0.05551211374155854,-0.054388491260028676,-0.05567306447622315,-0.047116885734291535,-0.05386680357932668,-0.053063213714515986,-0.049263749985500885,-0.0971405742835324,-0.25067019697598264,-0.23567341496392075,-0.1937508535283925,-0.16827491652911072,-0.11943619092324446,-0.10324541333617401,-0.09797549721027882,-0.11199022500099944,-0.10900915929486538,-0.09396125461742684,-0.06604628537337212,-0.052756155583385644,-0.05767373209983142,-0.049413762698903275,-0.04877660366467779,-0.060596295399540936,-0.06346787008615291,-0.0637985796337578,-0.08354201037325833,-0.14566538339959254,-0.1436750029709926,-0.11210640978446816,-0.08082393768637651,-0.08873068336570078,-0.08252137842744477,-0.06937169379290885,-0.07450066901779634,-0.07516128096904215,-0.11138968162038822,-0.13817298407593087,-0.12099131830053625,-0.08738955175668843,-0.07060592892547798,-0.052087213475739365,-0.027315798158394855,-0.03235425272923156,-0.022873693705537688,-0.009917752620040054,-0.02220607266685439,-0.034502490506771184,-0.01035809017304792,-0.0017273803443141086,0.003653072874405753,0.009748750952589863,0.0191219223854641,-0.002251869741503445,0.014550409672553104,0.03294566332727135,0.022393491266295706,0.030076508485579082,0.03779352309821521,0.04364299575439928,0.05868856348546645,0.06312377105357102,0.06893204700855372,0.06481015097503183,0.07333305464122428,0.07744691297831177,0.07686647614973031,0.0685696009819067,0.07535627190735356,0.09286882969727485,0.09880933975803743,0.12166761547679683,0.12156814237903905,0.1287728751316798,0.13950093145408152,0.12509276968659855,0.12618980004490313,0.13585042498562344,0.11837513701902791,0.11994904048853948,0.13237553126238213,0.1542544439563341,0.16152806647367615,0.17651670125587612,0.17251619640153215,0.16585529390262752,0.14307528581692655,0.06117352203189913,0.021223597100672287,0.039624140072448015,0.08504274951291471,0.09728605507733122,0.12076954851236234,0.14184920541598123,0.1564112317027402,0.14889113970786297,0.16055513607583458,0.18457372038160685,0.18634309147669087,0.17255142163058287,0.18786679864317088,0.2113890016211096,0.24895481994098936,0.2659438570906835,0.28936102300085353,0.3079117933341935,0.3008886462010119,0.27178126291409505,0.2648050233244263,0.30508083889377213,0.3329623688745219,0.35824791256703764,0.39340617877205447,0.4242208702695822,0.4574590401637076,0.43443596035342985,0.3192001190387172,0.33450037702197805,0.4035290742216039,0.46953461876286195,0.5059701869071672,0.5398874881266941,0.5726347008359476,0.6265959110109965,0.6699879638963463,0.7022671897422326,0.7198340432776379,0.7198501838129538,0.7366318029113526,0.7372914212059153,0.7463611738914301,0.7614246871009805,0.7846474950824049,0.808998505993517,0.834804928664421,0.8655978125875112,0.8844889752011001,0.9297577618558411,0.9429980396172897,0.9606896639015274,0.9681813486739109,0.9895945206651051,1.008676950738693,1.027927162176481,1.0519829789308235,1.069327771927873,1.080360746457876,1.0936602555891286,1.1213298566268874,1.1297193772375065,1.1506558054664098,1.1639033623393151,1.1929074025253188,1.1976360503759644,1.205092338754798,1.2081457318775461,1.2201685698228335,1.2416043689283238,1.2455156665420921,1.2554670227954134,1.265316486679595,1.2706840982792038,1.2766108393542357,1.2751111105552058,1.2861298743565701,1.28501277434626,1.2830561913003462,1.2976934388453987,1.2946081057221819,1.2910042635417205,1.298680751493064,1.3102656164040234,1.3130508399963396,1.2957981868262567,1.3036778090105914,1.3051545524316077,1.3088394948806565,1.3090084095952939,1.2912741077935705,1.2952691363237911,1.2925177226571345,1.297950682612406,1.3012432497210673,1.2945050043575432,1.3040529869913806,1.303454137124789,1.303167057147022,1.2987307651153477,1.2863931749988438,1.2835682905285195,1.3023929547300184,1.2839182475271265,1.2921620223457482,1.2733305027148347,1.2691943936835328,1.2848745525585126,1.272949873734026,1.2716081702606035,1.2768269299964239,1.2749607170715886,1.2712436620728675,1.2919932198558095,1.2768125502972776,1.2645809633736216,1.2710239003900803,1.272772233476082,1.2668564312888626,1.2773916605488365,1.2714673786404913,1.2625302775899883,1.2739729458895375,1.2622730338907406,1.2695524710011294,1.2621129829705413,1.2528177616724636,1.2678305512915862,1.2684888498508449,1.2472157714381717,1.2524062875103168,1.2435418913999998,1.2569247003239672,1.2603952293762337,1.257263402880024,1.2475088300831618
DeepElec_SSP2_ HighRE_Budg900,0.2,-0.09263885403736144,-0.09554437304905204,-0.08511620304106049,-0.07994241738564908,-0.07771528684121395,-0.11258125638563304,-0.13526169432764779,-0.12232828480194277,-0.11129418132053961,-0.09823211941309992,-0.07592329390023331,-0.06694139892093025,-0.07822947662578915,-0.14953016424130325,-0.17220521850104048,-0.1519679539263259,-0.14863178163762594,-0.12683651241921112,-0.16053795955161268,-0.1681074350371995,-0.12670970942156307,-0.09667037806016901,-0.07265470788968224,-0.06651779737809038,-0.0638891522264095,-0.062408492059700255,-0.07177428808165345,-0.08174424184381147,-0.08057697854121214,-0.07155373787229921,-0.06483929137012764,-0.05274504473654748,-0.04733770149746318,-0.044020707956168165,-0.23296131683700064,-0.29756742067651515,-0.2472678093426494,-0.19678147885924435,-0.15787494630655013,-0.122310024915571,-0.09125375471856026,-0.06660555377242494,-0.057238592153964964,-0.04839850662878542,-0.04775846108276877,-0.05308408027734174,-0.07297299009726604,-0.08531660414168532,-0.09632667511760369,-0.08778551570232904,-0.08997702806897317,-0.07353797988463232,-0.07379991952025167,-0.07188983374464517,-0.061097372529208806,-0.06423112005014836,-0.06023442775729978,-0.05945634904476058,-0.06628424366584133,-0.06654073558955745,-0.3624661302606269,-0.46001305866013636,-0.3683234471563434,-0.28177758813064624,-0.21783482548942054,-0.17006947146716278,-0.7319020817477973,-0.9152371036960721,-0.7343869762718487,-0.539517028760431,-0.3935612460550716,-0.3114049841883368,-0.25423822744022045,-0.2400113379668577,-0.21823329090542276,-0.20284073382255852,-0.16394328592862573,-0.15197297770285068,-0.13054157007711722,-0.11274752552120937,-0.1029537556107546,-0.09241262666789614,-0.40920716028910303,-0.49682395913172644,-0.40246007807195194,-0.31368847634601704,-0.3251177679639743,-0.30773705359503656,-0.23696732429594214,-0.18675901379621143,-0.14673411626043784,-0.12286080579938424,-0.10897739295680882,-0.10181425187878927,-0.10415146872354146,-0.1209909399183633,-0.12677569948154982,-0.11528650873521036,-0.10319158876832123,-0.08971844321206168,-0.08701131860063764,-0.0722711300785436,-0.06375778588730412,-0.05899813406313337,-0.06314339225994425,-0.05629384425519604,-0.09557327913411558,-0.09839448062583744,-0.09472133713031138,-0.0742711642993492,-0.06574932532277347,-0.05149137880415419,-0.05533869350154579,-0.06275593182430189,-0.12760517321536463,-0.13978720260889416,-0.1084891717460086,-0.0936512178544734,-0.07054398097113776,-0.06654217399971413,-0.05899688660345125,-0.057537329627762764,-0.048068073269506635,-0.041560929205144675,-0.04810909895166696,-0.04608467432279523,-0.0410693353486686,-0.03997310871302387,-0.04345855826103355,-0.0427008356261288,-0.03288126930310237,-0.04596686768613428,-0.0400176915437499,-0.03765348739549058,-0.08062085627772003,-0.23461260600544925,-0.2227585272430344,-0.18136550804680984,-0.15363110040336964,-0.10865918568780998,-0.0876799125213171,-0.08821093377380132,-0.09955554263416383,-0.0949722354896406,-0.08066437728856829,-0.05355220892270918,-0.039697650738254375,-0.05047446990906057,-0.03473369382371496,-0.03533581853280872,-0.04613455612388057,-0.04898708191621004,-0.051079358758049365,-0.06703138432823974,-0.1286288898377878,-0.13000644794712518,-0.09619605598038543,-0.06909741017207943,-0.07510579659801386,-0.06709490315689345,-0.056298250465038155,-0.06545341730315182,-0.06218634204425043,-0.10038880798971175,-0.1272603741299222,-0.10937808046050174,-0.07360259173813116,-0.053819933788037386,-0.03952368270776631,-0.019420667520023388,-0.017681519115968547,-0.011942595127672338,-0.00283522539827738,-0.009148043727263647,-0.021667316709250296,-7.511701096886425e-05,0.010401251801971628,0.01461310702368952,0.023600756129515593,0.031723210910951705,0.008232023217131137,0.025294671496114217,0.047297175421817536,0.03677163628145511,0.04226871620722109,0.04992545255809111,0.056503629272362285,0.07048994529877455,0.07398179208882091,0.08402357300732527,0.08049880595359651,0.08816349755471185,0.08735286476828547,0.08531849615907386,0.07967075349085342,0.09247130933237621,0.1078326599278932,0.11391289292210295,0.1342453844283584,0.138111198876733,0.1413805060608897,0.15102945303539092,0.13649903107419084,0.14096574568379683,0.1471273666999332,0.1381092018020777,0.13327294614617963,0.14682673687421116,0.16628638686883973,0.17673275248170645,0.1892083287445418,0.18435750638524612,0.1767984306075635,0.1556035218793636,0.0748788692581866,0.041358850614623605,0.055349451319787336,0.10009199214467404,0.11825819009122465,0.13585181349098022,0.15382443786382996,0.17115066544375448,0.16317591436590803,0.1753433640590666,0.19985053257190594,0.206209958590178,0.1898337873254027,0.20488697563837593,0.23100096524425967,0.2639114824698673,0.28394763614842916,0.3074901405530234,0.32180957238664065,0.3157151773336249,0.28212248933683204,0.2824625656958056,0.31931674936136595,0.3460433240964883,0.3748798401873292,0.40594813681603736,0.441012240968359,0.4728903952269585,0.451406537798638,0.3311149385491966,0.3477994632076094,0.4199235963500739,0.48512738482780104,0.5210291594593608,0.5483393857526289,0.5887821110894036,0.6396077599199568,0.689274641371968,0.7170552287557819,0.7362198839391358,0.7334780276626502,0.7525174265036236,0.7480570186619822,0.7625550337051588,0.7824864753699611,0.8030456470254359,0.8264073461438821,0.8505505251993666,0.8824418003968274,0.9011171375548671,0.9434852679792238,0.9577083147679908,0.9787562975094769,0.9861395329783321,1.0094499197461426,1.0266640088326073,1.0508251880551036,1.0654847221304213,1.0922279825899734,1.0995424020982052,1.120800315931864,1.1431632285933695,1.1546002343634263,1.1740410975869329,1.1894588383810876,1.2108850329381595,1.225083839768586,1.2250042189321944,1.2394705642056303,1.2409775093640114,1.2645431425835711,1.2673684079293364,1.2761312851589457,1.2862567491213552,1.2952235286974805,1.3075160826254457,1.3010552222344407,1.3120769697364076,1.3092525725810187,1.313337437388306,1.3239540010636601,1.3213571496632222,1.3148991884067083,1.3273439106653504,1.3320070134032926,1.3441649230951997,1.3189626258549447,1.3266174856783972,1.336130953214365,1.338010379126524,1.3386602014644933,1.3219718742327184,1.3199004707381354,1.333098305375089,1.334442303252394,1.327359840489659,1.3308707779736713,1.3311953193838555,1.333398055822536,1.3250560140807195,1.323295988589263,1.3184192898810614,1.3138150033517686,1.3266865956550824,1.3154304587086,1.3186081576950626,1.3202598190825596,1.3061595582118584,1.3155416323006155,1.3081845709160222,1.3105308636069448,1.308279676684403,1.3065505297302824,1.3057574967725138,1.3170548712731107,1.3078173341767578,1.2946285297880191,1.3023168263003175,1.3012479294378179,1.2911820166014545,1.2994642993168313,1.3072313989911153,1.297545381375086,1.2976019682361026,1.2897933571224114,1.2934625197351592,1.2911146262797186,1.286072854785008,1.2991148519468034,1.289657980406132,1.2794856507376278,1.2837289027899712,1.28438793682051,1.2843189746798631,1.2888626098920846,1.2857197314301247,1.276593375435909
