Variable,Region,Unit,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2215,2216,2217,2218,2219,2220,2221,2222,2223,2224,2225,2226,2227,2228,2229,2230,2231,2232,2233,2234,2235,2236,2237,2238,2239,2240,2241,2242,2243,2244,2245,2246,2247,2248,2249,2250,2251,2252,2253,2254,2255,2256,2257,2258,2259,2260,2261,2262,2263,2264,2265,2266,2267,2268,2269,2270,2271,2272,2273,2274,2275,2276,2277,2278,2279,2280,2281,2282,2283,2284,2285,2286,2287,2288,2289,2290,2291,2292,2293,2294,2295,2296,2297,2298,2299,2300,2301,2501
Equivalent effective stratospheric chlorine,World,ppt,344.3627591,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.362914,344.3629139,344.362914,344.3629139,344.362914,344.3629139,344.362914,344.3629139,344.3629141,344.3629138,344.3629961,344.3633696,344.4270748,344.5117569,344.5519255,344.6577689,344.8844616,345.2556682,345.7544113,346.2160027,346.5880051,346.8696677,347.0480631,347.2894478,347.7241625,348.2425116,348.7998279,349.4966174,350.1519548,350.7939834,351.7278017,352.9043883,354.3437578,356.2665499,358.6591241,361.3292882,364.2884282,367.7313369,371.5711535,375.4967516,379.4745406,383.7639921,388.7046499,394.5777637,401.6321518,410.1927718,418.4406527,425.2531296,431.8395395,438.9052311,446.5970804,454.6437684,462.6928376,469.7431283,476.4487867,484.2899645,493.2761104,503.0509344,513.603563,524.9154997,536.6613427,549.1950392,562.9708097,578.1198004,594.9345502,613.4246475,633.383565,655.1982814,679.6386185,706.9360007,737.0054097,769.4226218,803.727916,841.0551536,883.4200779,931.4488581,982.1940773,1033.416559,1087.542255,1146.305125,1204.533907,1257.316602,1306.160584,1351.991841,1396.028205,1441.078361,1488.61419,1538.400205,1590.693649,1646.945031,1701.940017,1751.062676,1791.526935,1822.420005,1838.287781,1835.80803,1821.298697,1799.805166,1776.505518,1761.73389,1743.452799,1718.029958,1690.843056,1661.886155,1640.771582,1624.66475,1612.044796,1595.623575,1579.635751,1566.21063,1547.671246,1532.101413,1519.226041,1506.700191,1494.53778,1481.112713,1470.591332,1465.393391,1455.38377,1440.343909,1428.061064,1417.267923,1405.549146,1392.227584,1381.80116,1371.97921,1362.157267,1352.155066,1341.926986,1331.466172,1320.778308,1309.871181,1298.756928,1287.350928,1275.852825,1264.32374,1252.786997,1241.249771,1229.715331,1218.183743,1206.659016,1195.141944,1183.633451,1172.291177,1161.141042,1150.181537,1139.404433,1128.798506,1118.356195,1108.067744,1097.924302,1087.916235,1078.03813,1067.712672,1057.375255,1047.150633,1037.077015,1027.157414,1017.387161,1007.756516,998.2634455,988.8998312,979.6588405,970.8791017,962.3425166,953.9748267,945.7485082,937.6487365,929.6710877,921.8085264,914.055437,906.4047603,898.8553703,890.8287337,882.7281579,874.6717121,866.7004504,858.8207877,851.0321234,843.328129,835.7117908,828.1781947,820.7237158,814.3327858,808.3286223,802.500043,796.7797081,791.1440829,785.5854142,780.0988902,774.6813863,769.329678,764.0426813,758.9542029,753.9729206,749.0687031,744.2313944,739.4561392,734.7401196,730.0808813,725.4771299,720.9270136,716.4288752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
