Model,Scenario,Region,Variable,Unit,2015,2019,2020,2030,2040,2045,2050,2053,2060,2070,2080,2090,2100
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_CO2_only|cert_strongerconf_0.1,R8REF_ECON,Emissions|CO2|AFOLU,Mt CO2/yr,57.20526234308875,40.04047339757279,36.08295382560808,-37.55712552490093,-121.22010063524672,-154.60268736606434,-187.985274096882,-209.07794690818403,-258.29418346788873,-330.08618803989987,-389.36202864574403,-415.68839294193685,-421.1327933228093
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_CO2_only|cert_strongerconf_0.1,R8REF_ECON,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2488.7880385561994,2557.3147676602343,2521.797707581224,2101.639624679021,2034.8910447851827,2040.5126236499787,2046.1342025147746,1981.7170108206865,1831.4102302011463,1429.2853312700718,806.1380484317722,439.20552484418033,213.61149266809494
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_CO2_only|cert_strongerconf_0.1,R8REF_ECON,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,3324.1270204884177,3410.7758339348975,3376.163572071716,2760.3454177368294,2515.899106163286,2453.974745004823,2392.05038384636,2273.520281678884,1996.9500432881064,1490.4563830083064,788.7015016707987,332.26005475939894,57.95754720572101
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_CO2_only|cert_strongerconf_0.1,R8REF_ECON,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,3383.6676103760437,3473.122179995246,3438.8110586086364,2809.7270348040997,2555.986357329561,2491.894296128165,2427.8022349267685,2305.6103234248085,2020.4958632535672,1510.9370035916593,808.7585559060615,346.18570330224713,67.30757789090225
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_CO2_only|cert_strongerconf_0.1,R8REF_ECON,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,3424.828670681584,3520.672375708756,3488.646574747076,2833.169785011329,2579.337027940259,2514.3926432349112,2449.4482585295636,2327.498848837304,2042.9502262220312,1532.7705701917569,830.632155010295,368.1783015421171,88.8594287526813
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_CO2_only|cert_strongerconf_0.1,World,Emissions|CO2,Mt CO2/yr,41202.74885204657,42360.17961452822,42436.57291458532,39116.27130309004,31865.480821181158,28594.389689052405,25323.29855692365,24344.90068017618,22061.972301098725,15961.262759625428,7453.201010960634,1185.7165421162258,-2833.2942811686294
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_CO2_only|cert_strongerconf_0.1,World,Emissions|CO2|AFOLU,Mt CO2/yr,4912.257684806003,4537.7197805903625,4493.101590904599,1977.5187984100237,-235.03513852074997,-772.7706905847341,-1310.5062426487182,-1692.0655603032953,-2582.3706348306414,-3760.6904565941063,-4826.742488081185,-5445.164729026116,-5670.987943699629
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_CO2_only|cert_strongerconf_0.1,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36290.49116724057,37822.45983393786,37943.471323680715,37138.752504680015,32100.51595970191,29367.160379637142,26633.804799572372,26036.966240479473,24644.342935929366,19721.953216219536,12279.94349904182,6630.8812711423425,2837.6936625309995
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_CO2_only|cert_strongerconf_0.1,World,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,54185.831301665436,55934.81659197351,56173.583238052415,51490.11686269749,42618.584363644164,38573.83276235048,34529.0811610568,33334.9653637139,30548.695169913786,23811.18694768732,14445.260446256169,7354.26870535536,2647.243097089788
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_CO2_only|cert_strongerconf_0.1,World,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,54890.4118491987,56657.53881670516,56891.08628212424,52071.53801195365,43057.26102773646,38937.25397317815,34817.24691861984,33600.77234868171,30762.33168549274,23976.49092338202,14575.268119165617,7430.090019927118,2675.6066045521193
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_CO2_only|cert_strongerconf_0.1,World,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,55087.111305865365,56882.5472806669,57130.49489465895,52284.624211935225,43255.31662085254,38919.74631827221,35026.598873526826,33812.76383854245,30980.48209024556,24189.84242088949,14782.922927536494,7634.1040265316915,2876.667957423147
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8AFRIMEST,Emissions|CO2,Mt CO2/yr,5107.134825826835,5318.478162320935,5369.684767239098,5547.745170458702,5204.725829411354,4846.459270981539,4488.192712551722,4306.752661161519,3883.3925412510443,3002.0261503057827,1609.535966229861,543.4346258686107,-252.3410293160681
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8AFRIMEST,Emissions|CO2|AFOLU,Mt CO2/yr,1540.128921368003,1496.4656730660845,1486.882156682473,695.7453471002584,358.40205646315275,150.4588342981589,-57.484387866834936,-146.63142643877399,-354.6411831066317,-552.3329194898884,-904.8120714191017,-979.2889880824487,-881.407840946298
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8AFRIMEST,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,3567.0059044588324,3822.01248925485,3882.8026105566246,4851.999823358444,4846.323772948202,4696.00043668338,4545.6771004185575,4453.384087600293,4238.033724357676,3554.359069795671,2514.348037648963,1522.7236139510594,629.06681163023
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8AFRIMEST,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,7316.389914395306,7732.722448721235,7797.107441617256,7841.327286798156,7075.80162082849,6509.942118233608,5944.082615638727,5745.3210564749525,5281.5440850928135,4348.688982430737,2885.986901460667,1633.6429172638263,747.7321616741294
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8AFRIMEST,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,7493.731595957171,7927.701297716789,7993.340352491128,8022.401796127256,7209.495429907577,6621.441473310912,6033.387516714247,5833.475305549499,5367.013479498421,4430.421817954298,2959.948771127867,1689.3135949502603,795.5395881492495
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8AFRIMEST,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,7631.223713825119,8119.521431192364,8197.211607392643,8137.138979076162,7302.345112756854,6692.693256961274,6095.825514367405,5895.483013876317,5438.784569336392,4519.130178379807,3072.607259239787,1829.1442057763375,963.8123689263025
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8CHINASIA,Emissions|CO2,Mt CO2/yr,14309.930828880135,15454.90732470408,15617.50023501335,13094.600502528636,7148.163925992172,4584.692478962364,2021.2210319325557,1008.4140838077394,-1354.802128483499,-1326.6138824284117,-1366.713374579637,-1374.8988399664163,-1339.290493122434
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8CHINASIA,Emissions|CO2|AFOLU,Mt CO2/yr,649.424099604288,516.4056115468336,521.6274613642656,81.76898303031513,-148.30036188118999,-321.50491658200883,-494.70947128282774,-548.6387683763481,-674.4737949278955,-724.2641053451139,-870.9161707330387,-1111.995535692919,-1248.2154054167459
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8CHINASIA,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,13660.506729275847,14938.501713157246,15095.872773649086,13012.83151949832,7296.464287873362,4906.197395544373,2515.9305032153834,1557.0528521840874,-680.3283335556034,-602.3497770832979,-495.79720384659834,-262.9033042734972,-91.0750877056883
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8CHINASIA,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,17585.479283344222,18789.35041557356,18980.889201594706,15767.812939442436,9147.217451955841,6303.906956612058,3460.596461268274,2375.557886439985,-156.19878815935692,-262.2540129339869,-402.3236199511731,-504.90367316569103,-557.1949102270844
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8CHINASIA,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,17824.337134753026,19038.53325189804,19230.945393575068,15926.47104464145,9241.438495904376,6374.5750461047855,3507.7115963051947,2419.1490207641577,-120.83032216492933,-234.9546200967955,-381.881599415134,-491.6001074840702,-550.2344399146266
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8CHINASIA,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,18277.134229993826,19580.807901665772,19834.53955655893,16542.561488402553,9926.641133750007,6897.057403712857,4194.756845014443,2985.383733212211,556.0991219751995,422.12834007406127,256.9128244931244,129.29605176249834,49.58824741256103
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8EUROPE,Emissions|CO2,Mt CO2/yr,4410.748624768286,4227.207495266616,4068.999122455139,4301.984504215459,1718.8239989461322,750.8138901791352,-217.1962185878618,-233.77295817928137,-272.45201722592697,-312.99458037419174,-365.4626458946509,-397.4444046845042,-411.22789965546474
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8EUROPE,Emissions|CO2|AFOLU,Mt CO2/yr,63.96849066019058,60.76088553667068,59.778246779991036,-11.739114831307594,-180.87968228618496,-221.0215638695423,-261.1634454528996,-280.93542364136977,-327.0700394144666,-369.8751445980206,-405.9846187958206,-415.24575808509985,-406.7903220399118
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8EUROPE,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,4346.780134108096,4166.4466097299455,4009.220875675148,4313.7236190467665,1899.7036812323172,971.8354540486775,43.967226865037816,47.16246546208836,54.61802218853961,56.880564223828856,40.521972901169704,17.801353400595616,-4.437577615552925
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8EUROPE,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,5490.811546569312,5282.864920745685,5132.258178842219,5309.370118808369,2428.3097082382483,1333.2560140688315,238.20231989941533,213.45852121199525,155.72299094134834,114.4292701930288,59.98916097277831,16.500001125243386,-9.274837851462621
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8EUROPE,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,5537.967803555877,5327.562592021651,5177.144910244444,5346.71539125562,2448.1460073744497,1345.315510415609,242.48501345676794,217.78904304945544,160.16511209905937,118.72180156088285,64.3238310931194,20.863956864958,-4.792277698235068
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8EUROPE,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,5692.670347262832,5490.10442401328,5335.948453647431,5467.003983905821,2478.881870165597,1281.7414996043772,269.85119968324625,207.64088595492058,186.50810965384426,144.93313071743796,90.45878022975376,46.72349378054105,20.652849310158103
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8INDIA+,Emissions|CO2,Mt CO2/yr,2659.5852475320266,3090.0467168893088,3179.304975515168,3327.3827087502955,2993.874850815741,2571.3222422423605,2148.76963366898,1866.8037756859999,1208.8834403923793,119.76637401216584,-32.71016345742294,-276.7528803204433,-449.70755354771154
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8INDIA+,Emissions|CO2|AFOLU,Mt CO2/yr,52.13777229519005,54.64815619782969,53.1189619118782,24.29408571902992,-21.88177649607544,-44.86272269253091,-67.84366888898639,-86.3554433988146,-129.54958392174706,-161.91789618487746,-186.80824648087594,-250.36421508404658,-296.3495303785897
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8INDIA+,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2607.4474752368365,3035.398560691479,3126.1860136032897,3303.0886230312653,3015.7566273118164,2616.1849649348915,2216.6133025579666,1953.1592190848148,1338.4330243141264,281.6842701970433,154.098083023453,-26.38866523639672,-153.35802316912188
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8INDIA+,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,4147.514776005243,4655.974204855937,4747.198214800319,5031.457735194395,4592.5921275751825,4101.96424533188,3611.336363088578,3278.4561730656624,2501.7357296788578,1193.2664315478553,840.3831917017585,495.47665274745754,230.50726511952095
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8INDIA+,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,4245.5828529255505,4757.056187677152,4848.1402528132885,5134.244271949573,4672.572374879004,4171.317605246236,3670.062835613467,3331.229352081205,2540.617890505925,1230.0812334380573,878.6070443469926,528.8641153726974,260.28655993871973
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8INDIA+,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,4306.284475195622,4834.193723932436,4929.662685348476,5180.196404489583,4715.789896700607,4215.638389195284,3708.355654722845,3377.1108690362016,2587.0322637035406,1282.008142367219,937.5659042298007,594.5174004197406,330.91935197625526
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8LATIN_AM,Emissions|CO2,Mt CO2/yr,4171.617676547614,3893.9977756110256,3878.5722501704436,3365.6405409289537,983.8601658869993,230.23338993991968,-523.39338600716,-536.4176503047181,-566.8076003323533,-770.5957990122997,-1380.5449917380533,-1766.4634458054866,-1916.9736676109753
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8LATIN_AM,Emissions|CO2|AFOLU,Mt CO2/yr,2250.84971110026,2082.612910970052,2045.9166106161792,1105.6352154368114,-311.60545819077106,-530.9289182206323,-750.2523782504935,-825.226068112906,-1000.1646777918679,-1196.5998699954414,-1514.2568198486617,-1720.9355978279025,-1842.185377578077
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8LATIN_AM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1920.7679654473536,1811.3848646409735,1832.6556395542643,2260.005325492142,1295.4656240777704,761.1623081605519,226.8589922433335,288.80841780818787,433.35707745951464,426.0040709831417,133.71182811060828,-45.52784797758403,-74.78829003289843
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8LATIN_AM,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,5882.147179675573,5641.805290654855,5639.205844304041,4955.109684115365,2180.1088707735166,1292.6945359746567,405.2802011757967,356.855917882163,243.86592353035087,31.651811346019088,-614.4022247730064,-1029.542366725612,-1256.4456200494326
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8LATIN_AM,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,5980.879171814981,5741.1258731729995,5739.450260044624,5042.117420470136,2233.0859004058807,1336.1536884608017,439.221476515723,388.1893158002906,269.11427413094833,55.730048801362614,-594.4266784193701,-1012.0508068592931,-1245.0911676209157
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8LATIN_AM,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,6046.034420471092,5825.363597498121,5828.674006157287,5104.830696964478,2280.074778507013,1284.3404056582467,478.5708169898726,429.47107773031894,314.9050194580266,108.01019561888882,-536.7226564756647,-950.582103528758,-1180.8824871450724
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8NORTH_AM,Emissions|CO2,Mt CO2/yr,6167.502473789977,6031.648128811496,6028.672231678377,5919.52253819176,2158.813944518504,708.8062789624819,-741.2013865935401,-720.7528986523339,-673.0397601228524,-636.7202495024712,-606.7144298240639,-570.1897718786,-542.8645907886298
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8NORTH_AM,Emissions|CO2|AFOLU,Mt CO2/yr,200.98295021057152,188.5458637237551,187.80605959250684,63.79309318657899,-187.79797159043,-235.22847249081312,-282.65897339119624,-322.21534104809683,-414.5135322475315,-500.30206658569966,-491.2749525815081,-450.38652922916674,-378.8646843494091
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8NORTH_AM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,5966.519523579405,5843.10226508774,5840.86617208587,5855.72944500518,2346.6119161089337,944.0347514532949,-458.5424132023438,-398.537557604237,-258.5262278753209,-136.41818291677157,-115.43947724255588,-119.80324264943329,-163.99990643922072
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8NORTH_AM,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,7253.555951085621,7145.63169287145,7142.192685426981,6917.275120080736,2832.3791442758766,1261.2433686684449,-309.89240693898705,-301.6874561660661,-282.5425710292506,-248.3391773625014,-215.43925552879438,-193.07301443307725,-177.63073691046833
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8NORTH_AM,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,7304.64621494452,7198.406745029088,7193.934898270232,6954.780967398324,2850.770444936406,1271.3124800477424,-308.1454848409215,-300.0082724903763,-281.0214436724376,-247.82610249787388,-214.6636067149666,-193.34637278463913,-180.40409440731156
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8NORTH_AM,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,7535.308459270319,7430.398791585978,7438.032514241408,7204.995607507091,2982.4192439397593,1256.2046314022828,-160.59795936805403,-151.0110260110814,-128.64151484481135,-86.20276871321221,-48.062181473747614,-26.16138010756265,-15.383639497893967
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8PAC_OECD,Emissions|CO2,Mt CO2/yr,1830.2358738024109,1746.5387698669545,1735.9586711069078,1495.3128388621149,394.44249060604176,29.156110502118082,-336.1302696018056,-321.1026536673116,-286.0382164868254,-240.55074444620217,-194.73257585800522,-157.5584332476189,-157.33004703359805
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8PAC_OECD,Emissions|CO2|AFOLU,Mt CO2/yr,97.5604772244117,98.24020615156472,101.88914013169668,55.57831429323841,-92.40166788214327,-107.29564651849961,-122.18962515485596,-127.38183619267174,-139.49699528090855,-159.39630590137003,-206.24521117170818,-224.04422259746894,-235.84732609660662
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8PAC_OECD,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1732.6753965779992,1648.2985637153897,1634.0695309752111,1439.7345245688764,486.84415848818503,136.4517570206177,-213.94064444694965,-193.72081747463983,-146.54122120591686,-81.15443854483215,11.512635313702958,66.48578934985005,78.51727906300857
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8PAC_OECD,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,2124.4665517138274,2030.9755609647616,2024.7014520934433,1773.7809023946,596.3552243216559,210.2429863802497,-175.86925156115643,-166.74107996219615,-145.44201289795555,-106.23539504327961,-64.29377888250974,-35.10938351164914,-37.10716647237339
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8PAC_OECD,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,2140.1796517583225,2045.5715185640975,2039.6097029392565,1788.092316867629,604.2909970621047,216.53103912260485,-171.22891881689495,-162.4154229658453,-141.85059931339606,-102.81848580719408,-60.771359585631,-31.79109167141359,-33.851403065972825
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8PAC_OECD,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,2173.6269891649717,2081.485035070193,2077.779496565696,1814.7272665782077,619.7200649271989,189.95335973170017,-154.7301310390535,-145.96055450661993,-125.49820926427492,-85.89561047150983,-43.218087101284596,-14.048400420730815,-16.43466276571104
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8REF_ECON,Emissions|CO2,Mt CO2/yr,2545.993300899288,2597.3552410578072,2557.880661406832,2064.08249915412,1161.470831836789,780.4541136801071,399.43739552342504,188.5451104636632,-303.5368880091145,-306.9640087455922,-290.72136145207696,-294.36170503560163,-292.27965771413585
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8REF_ECON,Emissions|CO2|AFOLU,Mt CO2/yr,57.20526234308875,40.04047339757279,36.08295382560808,-37.55712552490093,-120.53495724191687,-156.98421975980423,-193.4334822776916,-217.89116820280202,-274.9591020280596,-343.1225875522787,-390.39742102738774,-411.3949563777844,-418.660257771818
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8REF_ECON,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2488.7880385561994,2557.3147676602343,2521.797707581224,2101.639624679021,1282.005789078706,937.4383334399113,592.8708778011166,406.4362786664652,-28.577785981054888,36.15857880668645,99.67605957531077,117.0332513421828,126.38060005768216
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8REF_ECON,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,3324.1270204884177,3410.7758339348975,3376.163572071716,2760.3454177368294,1661.7371402196611,1213.3074092474671,764.8776782752731,522.2012537989328,-44.04373664586129,-41.908730273179685,-35.69587856689944,-32.930336801813795,-30.94917694163688
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8REF_ECON,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,3383.6676103760437,3473.122179995246,3438.8110586086364,2809.7270348040997,1692.4190407518547,1237.958551279941,783.4980618080274,537.4195624157629,-36.763602832854644,-33.37693774103538,-28.104839493432365,-24.396785623491567,-22.067995374569364
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,R8REF_ECON,Emissions|Kyoto Gases (AR6-GWP100),Mt CO2-equiv/yr,3424.828670681584,3520.672375708756,3488.646574747076,2833.169785011329,1711.9023756824658,1246.0019960465527,801.9425038761935,527.1942724234018,-18.190834290746807,-13.648093375066537,-7.396113568709097,-3.278332671465364,-0.7912219900725006
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,World,Emissions|CO2,Mt CO2/yr,41202.74885204657,42360.17961452822,42436.57291458532,39116.27130309004,21764.176038013735,14501.937775450026,7239.6995128863155,5558.469470315276,1635.5993709828522,-472.64674019122026,-2628.0635765740494,-4294.23485507006,-5362.014938789018
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,World,Emissions|CO2|AFOLU,Mt CO2/yr,4912.257684806003,4537.7197805903625,4493.101590904599,1977.5187984100237,-704.9998191055588,-1467.3676258356725,-2229.735432565786,-2555.275475411783,-3314.8689087191083,-4007.8108956526903,-4970.695512058102,-5563.655802976837,-5708.320744577456
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36290.49116724057,37822.45983393786,37943.471323680715,37138.752504680015,22469.17585711929,15969.305401285696,9469.434945452102,8113.7449457270595,4950.4682797019605,3535.16415546147,2342.6319354840534,1269.4209479067765,346.3058057884384
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,World,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,54185.831301665436,55934.81659197351,56173.583238052415,51490.11686269749,31466.653368902837,23165.917856252614,14865.18234360239,12955.232693379983,8498.683509527698,5994.512783303568,3444.7210543334045,1360.5500662127574,-67.22227475015697
Current policies,Min|Harmonized|MESSAGEix-GLOBIOM_1.1_EN_NPi kyoto extended|nz_all_GHG|cert_allconf_0.1,World,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,54890.4118491987,56657.53881670516,56891.08628212424,52071.53801195365,31831.274417208413,23440.672426877063,15050.070436545719,13122.43117252516,8624.606223143843,6102.762419543069,3532.2866739880365,1412.6239003979304,-43.36488219034989
